id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
770084000001,"Alamo Township, Precinct 1",98,13,113,0
770084000002,"Alamo Township, Precinct 2",144,10,196,0
770992000001,"Brady Charter Township, Precinct 1",148,13,139,0
770992000002,"Brady Charter Township, Precinct 2",107,11,94,0
771472000001,"Charleston Township, Precinct 1",103,13,135,1
771646000001,"Climax Township, Precinct 1",122,11,135,0
771768000001,"Comstock Charter Township, Precinct 1",207,22,150,0
771768000002,"Comstock Charter Township, Precinct 2",216,26,153,0
771768000003,"Comstock Charter Township, Precinct 3",124,17,142,0
771768000004,"Comstock Charter Township, Precinct 4",181,22,133,1
771768000005,"Comstock Charter Township, Precinct 5",363,47,292,0
771768000006,"Comstock Charter Township, Precinct 6",173,17,144,0
771798000001,"Cooper Charter Township, Precinct 1",127,20,93,0
771798000002,"Cooper Charter Township, Precinct 2",126,20,144,0
771798000003,"Cooper Charter Township, Precinct 3",330,31,319,0
771798000004,"Cooper Charter Township, Precinct 4",254,19,210,0
773126000001,"Galesburg City, Precinct 1",95,6,73,0
774218000001,"Kalamazoo Charter Township, Precinct 1",36,5,21,0
774218000002,"Kalamazoo Charter Township, Precinct 2",512,47,366,0
774218000003,"Kalamazoo Charter Township, Precinct 3",761,54,418,0
774218000004,"Kalamazoo Charter Township, Precinct 4",794,26,328,0
774218000005,"Kalamazoo Charter Township, Precinct 5",229,14,161,0
774218000006,"Kalamazoo Charter Township, Precinct 6",322,30,275,0
774216000002,"Kalamazoo City, Precinct 2",313,6,56,1
774216000003,"Kalamazoo City, Precinct 3",859,32,169,0
774216000004,"Kalamazoo City, Precinct 4",461,31,224,0
774216000005,"Kalamazoo City, Precinct 5",529,30,224,0
774216000006,"Kalamazoo City, Precinct 6",318,33,238,1
774216000007,"Kalamazoo City, Precinct 7",428,27,287,0
774216000008,"Kalamazoo City, Precinct 8",365,22,172,1
774216000009,"Kalamazoo City, Precinct 9",808,40,296,0
774216000010,"Kalamazoo City, Precinct 10",286,27,196,2
774216000011,"Kalamazoo City, Precinct 11",145,11,122,0
774216000012,"Kalamazoo City, Precinct 12",504,27,215,0
774216000013,"Kalamazoo City, Precinct 13",270,17,120,0
774216000014,"Kalamazoo City, Precinct 14",842,52,389,2
774216000015,"Kalamazoo City, Precinct 15",291,20,107,1
774216000016,"Kalamazoo City, Precinct 16",458,19,172,1
774216000017,"Kalamazoo City, Precinct 17",305,19,152,0
774216000018,"Kalamazoo City, Precinct 18",318,29,136,0
774216000019,"Kalamazoo City, Precinct 19",282,15,123,0
774216000020,"Kalamazoo City, Precinct 20",351,23,215,0
774216000021,"Kalamazoo City, Precinct 21",446,43,237,0
776140000001,"Oshtemo Charter Township, Precinct 1",168,10,157,0
776140000002,"Oshtemo Charter Township, Precinct 2",311,21,252,1
776140000003,"Oshtemo Charter Township, Precinct 3",329,14,238,0
776140000004,"Oshtemo Charter Township, Precinct 4",255,30,238,0
776140000005,"Oshtemo Charter Township, Precinct 5",380,28,350,0
776140000006,"Oshtemo Charter Township, Precinct 6",135,11,129,0
776140000007,"Oshtemo Charter Township, Precinct 7",228,16,191,1
776140000008,"Oshtemo Charter Township, Precinct 8",122,10,92,0
776140000009,"Oshtemo Charter Township, Precinct 9",368,23,196,0
776234000001,"Parchment City, Precinct 1",181,18,120,0
776296000001,"Charter Township of Pavilion, Precinct 1",188,24,175,0
776296000002,"Charter Township of Pavilion, Precinct 2",65,12,85,0
776296000003,"Charter Township of Pavilion, Precinct 3",131,13,103,0
776556000001,"Portage City, Precinct 1",401,18,239,0
776556000002,"Portage City, Precinct 2",143,11,91,0
776556000003,"Portage City, Precinct 3",467,59,463,0
776556000004,"Portage City, Precinct 4",468,35,407,0
776556000005,"Portage City, Precinct 5",537,71,561,1
776556000006,"Portage City, Precinct 6",378,44,273,0
776556000007,"Portage City, Precinct 7",372,28,297,1
776556000008,"Portage City, Precinct 8",575,38,392,0
776556000009,"Portage City, Precinct 9",316,29,222,0
776556000010,"Portage City, Precinct 10",424,31,359,0
776556000011,"Portage City, Precinct 11",364,25,244,0
776556000012,"Portage City, Precinct 12",276,12,182,0
776556000013,"Portage City, Precinct 13",510,33,348,0
776620000001,"Prairie Ronde Township, Precinct 1",137,16,190,0
776826000001,"Richland Township, Precinct 1",325,24,290,0
776826000002,"Richland Township, Precinct 2",388,23,389,0
776982000001,"Ross Township, Precinct 1",195,18,178,0
776982000002,"Ross Township, Precinct 2",185,30,248,0
777188000001,"Schoolcraft Township, Precinct 1",148,14,152,0
777188000002,"Schoolcraft Township, Precinct 2",92,10,89,0
777188000003,"Schoolcraft Township, Precinct 3",347,21,216,1
777188000004,"Schoolcraft Township, Precinct 4",115,4,135,0
777930000001,"Texas Charter Township, Precinct 1",227,29,180,0
777930000002,"Texas Charter Township, Precinct 2",224,24,196,1
777930000003,"Texas Charter Township, Precinct 3",285,24,218,0
777930000004,"Texas Charter Township, Precinct 4",438,33,277,0
777930000005,"Texas Charter Township, Precinct 5",412,51,359,0
777930000006,"Texas Charter Township, Precinct 6",325,30,297,1
778284000001,"Wakeshma Township, Precinct 1",47,7,40,0
