id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
770084000001,"Alamo Township, Precinct 1",44,3,31,0
770084000002,"Alamo Township, Precinct 2",56,0,41,0
770992000001,"Brady Charter Township, Precinct 1",82,3,49,0
770992000002,"Brady Charter Township, Precinct 2",61,2,32,0
771472000001,"Charleston Township, Precinct 1",58,0,34,0
771646000001,"Climax Township, Precinct 1",64,1,36,0
771768000001,"Comstock Charter Township, Precinct 1",93,3,39,0
771768000002,"Comstock Charter Township, Precinct 2",86,2,33,0
771768000003,"Comstock Charter Township, Precinct 3",71,3,38,0
771768000004,"Comstock Charter Township, Precinct 4",82,3,34,0
771768000005,"Comstock Charter Township, Precinct 5",211,8,87,0
771768000006,"Comstock Charter Township, Precinct 6",77,2,18,0
771798000001,"Cooper Charter Township, Precinct 1",67,3,34,0
771798000002,"Cooper Charter Township, Precinct 2",50,4,36,0
771798000003,"Cooper Charter Township, Precinct 3",193,3,91,0
771798000004,"Cooper Charter Township, Precinct 4",113,5,50,0
773126000001,"Galesburg City, Precinct 1",94,6,73,0
774218000001,"Kalamazoo Charter Township, Precinct 1",26,0,11,0
774218000002,"Kalamazoo Charter Township, Precinct 2",222,10,110,0
774218000003,"Kalamazoo Charter Township, Precinct 3",354,8,99,0
774218000004,"Kalamazoo Charter Township, Precinct 4",396,6,114,0
774218000005,"Kalamazoo Charter Township, Precinct 5",136,4,52,0
774218000006,"Kalamazoo Charter Township, Precinct 6",173,10,73,0
774216000002,"Kalamazoo City, Precinct 2",185,1,23,0
774216000003,"Kalamazoo City, Precinct 3",527,7,63,0
774216000004,"Kalamazoo City, Precinct 4",248,6,78,0
774216000005,"Kalamazoo City, Precinct 5",274,3,50,0
774216000006,"Kalamazoo City, Precinct 6",133,2,64,1
774216000007,"Kalamazoo City, Precinct 7",215,8,98,0
774216000008,"Kalamazoo City, Precinct 8",233,7,82,0
774216000009,"Kalamazoo City, Precinct 9",421,6,94,0
774216000010,"Kalamazoo City, Precinct 10",150,5,38,0
774216000011,"Kalamazoo City, Precinct 11",86,2,55,0
774216000012,"Kalamazoo City, Precinct 12",262,3,77,0
774216000013,"Kalamazoo City, Precinct 13",167,4,43,0
774216000014,"Kalamazoo City, Precinct 14",443,3,127,2
774216000015,"Kalamazoo City, Precinct 15",186,8,41,0
774216000016,"Kalamazoo City, Precinct 16",254,3,57,1
774216000017,"Kalamazoo City, Precinct 17",171,4,43,0
774216000018,"Kalamazoo City, Precinct 18",189,6,50,0
774216000019,"Kalamazoo City, Precinct 19",154,3,32,0
774216000020,"Kalamazoo City, Precinct 20",184,4,80,0
774216000021,"Kalamazoo City, Precinct 21",231,8,74,0
776140000001,"Oshtemo Charter Township, Precinct 1",67,2,33,0
776140000002,"Oshtemo Charter Township, Precinct 2",138,2,67,0
776140000003,"Oshtemo Charter Township, Precinct 3",128,2,61,0
776140000004,"Oshtemo Charter Township, Precinct 4",135,5,53,0
776140000005,"Oshtemo Charter Township, Precinct 5",183,8,80,0
776140000006,"Oshtemo Charter Township, Precinct 6",55,1,31,0
776140000007,"Oshtemo Charter Township, Precinct 7",103,2,50,0
776140000008,"Oshtemo Charter Township, Precinct 8",58,1,25,0
776140000009,"Oshtemo Charter Township, Precinct 9",153,4,45,0
776234000001,"Parchment City, Precinct 1",180,18,118,0
776296000001,"Charter Township of Pavilion, Precinct 1",81,6,46,0
776296000002,"Charter Township of Pavilion, Precinct 2",28,3,22,0
776296000003,"Charter Township of Pavilion, Precinct 3",69,4,25,0
776556000001,"Portage City, Precinct 1",193,4,49,0
776556000002,"Portage City, Precinct 2",76,2,36,0
776556000003,"Portage City, Precinct 3",212,5,81,0
776556000004,"Portage City, Precinct 4",190,4,107,0
776556000005,"Portage City, Precinct 5",229,8,89,0
776556000006,"Portage City, Precinct 6",171,6,57,0
776556000007,"Portage City, Precinct 7",151,5,60,1
776556000008,"Portage City, Precinct 8",265,6,104,0
776556000009,"Portage City, Precinct 9",154,5,59,0
776556000010,"Portage City, Precinct 10",173,5,70,0
776556000011,"Portage City, Precinct 11",173,0,76,0
776556000012,"Portage City, Precinct 12",132,1,46,0
776556000013,"Portage City, Precinct 13",230,5,87,0
776620000001,"Prairie Ronde Township, Precinct 1",74,2,43,0
776826000001,"Richland Township, Precinct 1",164,4,86,0
776826000002,"Richland Township, Precinct 2",187,5,124,0
776982000001,"Ross Township, Precinct 1",69,5,39,0
776982000002,"Ross Township, Precinct 2",81,4,63,0
777188000001,"Schoolcraft Township, Precinct 1",51,1,16,0
777188000002,"Schoolcraft Township, Precinct 2",51,2,18,0
777188000003,"Schoolcraft Township, Precinct 3",146,3,58,0
777188000004,"Schoolcraft Township, Precinct 4",44,0,28,0
777930000001,"Texas Charter Township, Precinct 1",91,2,51,0
777930000002,"Texas Charter Township, Precinct 2",110,4,58,0
777930000003,"Texas Charter Township, Precinct 3",130,5,39,0
777930000004,"Texas Charter Township, Precinct 4",188,4,82,0
777930000005,"Texas Charter Township, Precinct 5",158,6,82,0
777930000006,"Texas Charter Township, Precinct 6",131,6,67,1
778284000001,"Wakeshma Township, Precinct 1",47,7,39,0
