id,name,Christian Vukasovich,Write-in
770992000001,"Brady Charter Township, Precinct 1",252,1
770992000002,"Brady Charter Township, Precinct 2",171,0
776620000001,"Prairie Ronde Township, Precinct 1",289,0
777188000001,"Schoolcraft Township, Precinct 1",267,0
777188000002,"Schoolcraft Township, Precinct 2",174,0
777188000003,"Schoolcraft Township, Precinct 3",520,1
777188000004,"Schoolcraft Township, Precinct 4",208,2
778284000001,"Wakeshma Township, Precinct 1",78,0
