id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
770084000001,"Alamo Township, Precinct 1",7,64,55,7,0
770084000002,"Alamo Township, Precinct 2",14,129,62,8,0
770992000001,"Brady Charter Township, Precinct 1",5,77,37,1,0
770992000002,"Brady Charter Township, Precinct 2",16,99,58,4,0
771472000001,"Charleston Township, Precinct 1",15,75,39,0,0
771646000001,"Climax Township, Precinct 1",19,114,75,5,1
771768000001,"Comstock Charter Township, Precinct 1",10,91,36,1,3
771768000002,"Comstock Charter Township, Precinct 2",12,50,32,1,0
771768000003,"Comstock Charter Township, Precinct 3",6,57,32,3,0
771768000004,"Comstock Charter Township, Precinct 4",6,86,33,0,0
771768000005,"Comstock Charter Township, Precinct 5",10,77,37,0,0
771768000006,"Comstock Charter Township, Precinct 6",6,46,46,3,0
771798000001,"Cooper Charter Township, Precinct 1",10,57,40,0,0
771798000002,"Cooper Charter Township, Precinct 2",6,64,44,4,0
771798000003,"Cooper Charter Township, Precinct 3",11,83,64,4,0
771798000004,"Cooper Charter Township, Precinct 4",11,109,83,10,0
773126000001,"Galesburg City, Precinct 1",16,43,33,6,1
774218000001,"Kalamazoo Charter Township, Precinct 1",1,10,11,0,0
774218000002,"Kalamazoo Charter Township, Precinct 2",5,89,58,3,2
774218000003,"Kalamazoo Charter Township, Precinct 3",8,72,36,2,0
774218000004,"Kalamazoo Charter Township, Precinct 4",6,55,28,3,0
774218000005,"Kalamazoo Charter Township, Precinct 5",5,25,19,2,0
774218000006,"Kalamazoo Charter Township, Precinct 6",6,35,32,1,0
774216000002,"Kalamazoo City, Precinct 2",0,3,1,0,0
774216000003,"Kalamazoo City, Precinct 3",2,13,10,1,0
774216000004,"Kalamazoo City, Precinct 4",2,13,14,2,0
774216000005,"Kalamazoo City, Precinct 5",0,13,12,0,0
774216000006,"Kalamazoo City, Precinct 6",5,38,9,1,0
774216000007,"Kalamazoo City, Precinct 7",2,8,5,1,0
774216000008,"Kalamazoo City, Precinct 8",1,12,2,0,0
774216000009,"Kalamazoo City, Precinct 9",3,26,14,2,1
774216000010,"Kalamazoo City, Precinct 10",3,42,30,3,0
774216000011,"Kalamazoo City, Precinct 11",3,5,5,0,0
774216000012,"Kalamazoo City, Precinct 12",5,34,23,3,0
774216000013,"Kalamazoo City, Precinct 13",5,25,16,1,0
774216000014,"Kalamazoo City, Precinct 14",5,36,16,4,0
774216000015,"Kalamazoo City, Precinct 15",5,16,6,0,1
774216000016,"Kalamazoo City, Precinct 16",5,36,12,1,0
774216000017,"Kalamazoo City, Precinct 17",3,28,18,2,0
774216000018,"Kalamazoo City, Precinct 18",3,37,14,0,0
774216000019,"Kalamazoo City, Precinct 19",1,21,16,0,0
774216000020,"Kalamazoo City, Precinct 20",2,43,8,1,0
774216000021,"Kalamazoo City, Precinct 21",7,40,15,3,0
776140000001,"Oshtemo Charter Township, Precinct 1",7,78,41,3,0
776140000002,"Oshtemo Charter Township, Precinct 2",12,85,33,1,0
776140000003,"Oshtemo Charter Township, Precinct 3",4,40,21,1,0
776140000004,"Oshtemo Charter Township, Precinct 4",4,24,20,2,0
776140000005,"Oshtemo Charter Township, Precinct 5",9,26,13,3,0
776140000006,"Oshtemo Charter Township, Precinct 6",3,38,20,2,0
776140000007,"Oshtemo Charter Township, Precinct 7",5,46,20,3,0
776140000008,"Oshtemo Charter Township, Precinct 8",0,17,13,0,0
776140000009,"Oshtemo Charter Township, Precinct 9",0,45,36,4,0
776234000001,"Parchment City, Precinct 1",13,54,55,5,1
776296000001,"Charter Township of Pavilion, Precinct 1",17,81,42,1,0
776296000002,"Charter Township of Pavilion, Precinct 2",3,52,48,4,0
776296000003,"Charter Township of Pavilion, Precinct 3",6,50,29,1,0
776556000001,"Portage City, Precinct 1",16,63,32,0,1
776556000002,"Portage City, Precinct 2",2,14,16,2,0
776556000003,"Portage City, Precinct 3",15,118,69,5,0
776556000004,"Portage City, Precinct 4",15,147,74,3,0
776556000005,"Portage City, Precinct 5",23,118,57,3,0
776556000006,"Portage City, Precinct 6",8,70,25,4,0
776556000007,"Portage City, Precinct 7",7,65,44,3,0
776556000008,"Portage City, Precinct 8",11,96,64,6,0
776556000009,"Portage City, Precinct 9",7,49,22,2,0
776556000010,"Portage City, Precinct 10",8,100,53,2,0
776556000011,"Portage City, Precinct 11",5,71,21,2,0
776556000012,"Portage City, Precinct 12",7,39,20,1,1
776556000013,"Portage City, Precinct 13",12,112,45,4,0
776620000001,"Prairie Ronde Township, Precinct 1",4,84,82,9,0
776826000001,"Richland Township, Precinct 1",7,136,77,2,0
776826000002,"Richland Township, Precinct 2",23,166,68,5,0
776982000001,"Ross Township, Precinct 1",10,85,53,1,0
776982000002,"Ross Township, Precinct 2",6,116,66,0,0
777188000001,"Schoolcraft Township, Precinct 1",6,51,40,1,0
777188000002,"Schoolcraft Township, Precinct 2",2,40,16,1,0
777188000003,"Schoolcraft Township, Precinct 3",9,82,38,6,0
777188000004,"Schoolcraft Township, Precinct 4",2,57,24,6,0
777930000001,"Texas Charter Township, Precinct 1",8,99,51,6,1
777930000002,"Texas Charter Township, Precinct 2",10,97,39,3,0
777930000003,"Texas Charter Township, Precinct 3",5,43,28,0,0
777930000004,"Texas Charter Township, Precinct 4",6,85,32,3,0
777930000005,"Texas Charter Township, Precinct 5",12,97,42,9,0
777930000006,"Texas Charter Township, Precinct 6",18,142,64,4,0
778284000001,"Wakeshma Township, Precinct 1",24,71,68,10,2
