id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
810024000001,"Ada Township, Precinct 1",93,9,101,0
810024000002,"Ada Township, Precinct 2",165,23,162,0
810024000003,"Ada Township, Precinct 3",160,20,172,0
810024000004,"Ada Township, Precinct 4",58,5,90,0
810024000005,"Ada Township, Precinct 5",99,18,107,0
810024000006,"Ada Township, Precinct 6",166,19,161,0
810116000001,"Algoma Township, Precinct 1",44,10,74,0
810116000002,"Algoma Township, Precinct 2",66,13,84,0
810116000003,"Algoma Township, Precinct 3",61,12,83,0
810116000004,"Algoma Township, Precinct 4",92,6,97,1
810116000005,"Algoma Township, Precinct 5",148,17,140,0
810184000001,"Alpine Township, Precinct 1",46,8,76,0
810184000002,"Alpine Township, Precinct 2",70,12,73,0
810184000003,"Alpine Township, Precinct 3",129,24,165,0
810184000004,"Alpine Township, Precinct 4",68,11,126,0
810184000005,"Alpine Township, Precinct 5",23,13,49,0
810184000006,"Alpine Township, Precinct 6",43,6,29,0
810978000001,"Bowne Township, Precinct 1",68,4,61,0
811224000001,"Byron Township, Precinct 1",104,12,136,0
811224000002,"Byron Township, Precinct 2",126,25,169,0
811224000003,"Byron Township, Precinct 3",36,3,72,1
811224000004,"Byron Township, Precinct 4",58,10,111,0
811224000005,"Byron Township, Precinct 5",105,19,116,1
811224000006,"Byron Township, Precinct 6",65,6,104,0
811224000007,"Byron Township, Precinct 7",118,16,122,0
811224000008,"Byron Township, Precinct 8",91,40,183,0
811250000001,"Caledonia Charter Township, Precinct 1",66,3,60,0
811250000002,"Caledonia Charter Township, Precinct 2",100,10,115,0
811250000003,"Caledonia Charter Township, Precinct 3",112,12,104,0
811250000004,"Caledonia Charter Township, Precinct 4",60,3,66,0
811250000005,"Caledonia Charter Township, Precinct 5",136,27,107,0
811250000006,"Caledonia Charter Township, Precinct 6",113,15,157,0
811308000001,"Cannon Township, Precinct 1",180,14,173,0
811308000002,"Cannon Township, Precinct 2",191,34,185,0
811308000003,"Cannon Township, Precinct 3",172,20,155,0
811308000004,"Cannon Township, Precinct 4",136,17,169,0
811366000001,"Cascade Charter Township, Precinct 1",252,22,295,0
811366000002,"Cascade Charter Township, Precinct 2",194,31,216,0
811366000003,"Cascade Charter Township, Precinct 3",289,26,292,0
811366000004,"Cascade Charter Township, Precinct 4",233,24,189,1
811366000005,"Cascade Charter Township, Precinct 5",231,24,240,0
811420000001,"Cedar Springs City, Precinct 1",58,14,83,0
811850000001,"Courtland Township, Precinct 1",103,14,135,0
811850000002,"Courtland Township, Precinct 2",111,35,237,0
811850000003,"Courtland Township, Precinct 3",106,8,122,0
812398001001,"East Grand Rapids City, Ward 1, Precinct 1",282,41,225,0
812398002002,"East Grand Rapids City, Ward 2, Precinct 2",310,26,219,0
812398003003,"East Grand Rapids City, Ward 3, Precinct 3",320,38,234,0
813124000001,"Gaines Charter Township, Precinct 1",102,14,83,0
813124000002,"Gaines Charter Township, Precinct 2",76,16,117,0
813124000003,"Gaines Charter Township, Precinct 3",64,7,74,0
813124000004,"Gaines Charter Township, Precinct 4",72,12,52,0
813124000005,"Gaines Charter Township, Precinct 5",85,7,69,0
813124000006,"Gaines Charter Township, Precinct 6",69,17,84,0
813124000007,"Gaines Charter Township, Precinct 7",151,19,151,0
813124000008,"Gaines Charter Township, Precinct 8",89,15,119,0
813124000009,"Gaines Charter Township, Precinct 9",73,2,89,0
813402000001,"Grand Rapids Charter Township, Precinct 1",232,46,242,0
813402000002,"Grand Rapids Charter Township, Precinct 2",70,12,48,1
