id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
810024000001,"Ada Township, Precinct 1",202,10,140,0
810024000002,"Ada Township, Precinct 2",314,31,229,0
810024000003,"Ada Township, Precinct 3",289,22,229,0
810024000004,"Ada Township, Precinct 4",114,8,135,0
810024000005,"Ada Township, Precinct 5",195,20,161,0
810024000006,"Ada Township, Precinct 6",318,20,252,0
810116000001,"Algoma Township, Precinct 1",91,12,98,0
810116000002,"Algoma Township, Precinct 2",119,15,115,0
810116000003,"Algoma Township, Precinct 3",143,15,128,0
810116000004,"Algoma Township, Precinct 4",175,10,121,1
810116000005,"Algoma Township, Precinct 5",329,19,186,1
810184000001,"Alpine Township, Precinct 1",103,10,109,0
810184000002,"Alpine Township, Precinct 2",177,14,93,0
810184000003,"Alpine Township, Precinct 3",279,25,216,0
810184000004,"Alpine Township, Precinct 4",198,11,158,0
810184000005,"Alpine Township, Precinct 5",57,13,72,0
810184000006,"Alpine Township, Precinct 6",176,8,43,1
810978000001,"Bowne Township, Precinct 1",164,7,110,0
811224000001,"Byron Township, Precinct 1",212,17,187,0
811224000002,"Byron Township, Precinct 2",264,28,221,0
811224000003,"Byron Township, Precinct 3",146,5,101,1
811224000004,"Byron Township, Precinct 4",114,14,138,0
811224000005,"Byron Township, Precinct 5",199,20,142,1
811224000006,"Byron Township, Precinct 6",145,8,143,0
811224000007,"Byron Township, Precinct 7",212,21,167,0
811224000008,"Byron Township, Precinct 8",205,41,227,0
811250000001,"Caledonia Charter Township, Precinct 1",153,4,82,0
811250000002,"Caledonia Charter Township, Precinct 2",203,15,151,0
811250000003,"Caledonia Charter Township, Precinct 3",179,13,146,0
811250000004,"Caledonia Charter Township, Precinct 4",107,3,94,0
811250000005,"Caledonia Charter Township, Precinct 5",264,31,167,0
811250000006,"Caledonia Charter Township, Precinct 6",211,16,212,0
811308000001,"Cannon Township, Precinct 1",308,17,227,1
811308000002,"Cannon Township, Precinct 2",424,39,251,0
811308000003,"Cannon Township, Precinct 3",372,21,244,0
811308000004,"Cannon Township, Precinct 4",250,21,254,0
811366000001,"Cascade Charter Township, Precinct 1",447,25,393,0
811366000002,"Cascade Charter Township, Precinct 2",443,40,326,0
811366000003,"Cascade Charter Township, Precinct 3",671,35,496,0
811366000004,"Cascade Charter Township, Precinct 4",467,33,298,1
811366000005,"Cascade Charter Township, Precinct 5",473,37,341,1
811420000001,"Cedar Springs City, Precinct 1",190,18,118,0
811850000001,"Courtland Township, Precinct 1",217,14,179,0
811850000002,"Courtland Township, Precinct 2",236,38,292,0
811850000003,"Courtland Township, Precinct 3",212,14,167,0
812398001001,"East Grand Rapids City, Ward 1, Precinct 1",696,50,399,0
812398002002,"East Grand Rapids City, Ward 2, Precinct 2",698,43,402,0
812398003003,"East Grand Rapids City, Ward 3, Precinct 3",717,49,438,0
813124000001,"Gaines Charter Township, Precinct 1",194,18,128,0
813124000002,"Gaines Charter Township, Precinct 2",191,20,160,0
813124000003,"Gaines Charter Township, Precinct 3",172,8,123,0
813124000004,"Gaines Charter Township, Precinct 4",126,14,85,0
813124000005,"Gaines Charter Township, Precinct 5",255,16,129,0
813124000006,"Gaines Charter Township, Precinct 6",180,20,145,0
813124000007,"Gaines Charter Township, Precinct 7",307,21,227,0
813124000008,"Gaines Charter Township, Precinct 8",204,18,157,0
813124000009,"Gaines Charter Township, Precinct 9",212,2,143,0
813402000001,"Grand Rapids Charter Township, Precinct 1",467,50,363,1
813402000002,"Grand Rapids Charter Township, Precinct 2",194,17,110,1
813402000003,"Grand Rapids Charter Township, Precinct 3",247,28,290,1
813402000004,"Grand Rapids Charter Township, Precinct 4",520,36,306,1
813402000005,"Grand Rapids Charter Township, Precinct 5",371,26,150,1
813402000006,"Grand Rapids Charter Township, Precinct 6",418,17,266,1
813400001001,"Grand Rapids City, Ward 1, Precinct 1",456,6,73,0
813400001002,"Grand Rapids City, Ward 1, Precinct 2",502,15,83,1
813400001003,"Grand Rapids City, Ward 1, Precinct 3",518,13,201,0
813400001004,"Grand Rapids City, Ward 1, Precinct 4",482,12,173,0
813400001005,"Grand Rapids City, Ward 1, Precinct 5",363,32,254,0
813400001006,"Grand Rapids City, Ward 1, Precinct 6",304,9,99,0
813400001007,"Grand Rapids City, Ward 1, Precinct 7",686,25,256,0
813400001008,"Grand Rapids City, Ward 1, Precinct 8",362,19,136,0
813400001009,"Grand Rapids City, Ward 1, Precinct 9",337,11,51,0
813400001010,"Grand Rapids City, Ward 1, Precinct 10",300,13,84,0
813400001011,"Grand Rapids City, Ward 1, Precinct 11",470,24,112,0
813400001012,"Grand Rapids City, Ward 1, Precinct 12",266,11,71,0
813400001013,"Grand Rapids City, Ward 1, Precinct 13",212,10,84,0
813400001014,"Grand Rapids City, Ward 1, Precinct 14",419,17,122,0
813400001015,"Grand Rapids City, Ward 1, Precinct 15",107,4,72,1
813400001016,"Grand Rapids City, Ward 1, Precinct 16",385,16,79,0
813400001017,"Grand Rapids City, Ward 1, Precinct 17",406,39,265,0
813400001018,"Grand Rapids City, Ward 1, Precinct 18",329,13,175,0
813400001019,"Grand Rapids City, Ward 1, Precinct 19",313,25,196,0
813400001020,"Grand Rapids City, Ward 1, Precinct 20",122,11,50,0
813400002021,"Grand Rapids City, Ward 2, Precinct 21",752,9,120,0
813400002022,"Grand Rapids City, Ward 2, Precinct 22",356,10,117,0
813400002023,"Grand Rapids City, Ward 2, Precinct 23",713,19,168,1
813400002024,"Grand Rapids City, Ward 2, Precinct 24",629,9,142,0
813400002025,"Grand Rapids City, Ward 2, Precinct 25",572,19,149,0
813400002026,"Grand Rapids City, Ward 2, Precinct 26",538,10,93,1
813400002027,"Grand Rapids City, Ward 2, Precinct 27",460,5,90,0
813400002028,"Grand Rapids City, Ward 2, Precinct 28",473,30,251,1
813400002029,"Grand Rapids City, Ward 2, Precinct 29",460,16,179,0
813400002030,"Grand Rapids City, Ward 2, Precinct 30",619,19,158,0
813400002031,"Grand Rapids City, Ward 2, Precinct 31",482,12,110,0
813400002032,"Grand Rapids City, Ward 2, Precinct 32",1038,22,173,1
813400002033,"Grand Rapids City, Ward 2, Precinct 33",668,13,124,1
813400002034,"Grand Rapids City, Ward 2, Precinct 34",433,30,164,0
813400002035,"Grand Rapids City, Ward 2, Precinct 35",509,20,174,0
813400002036,"Grand Rapids City, Ward 2, Precinct 36",671,36,336,0
813400002037,"Grand Rapids City, Ward 2, Precinct 37",389,29,206,0
813400002038,"Grand Rapids City, Ward 2, Precinct 38",319,24,215,0
813400002039,"Grand Rapids City, Ward 2, Precinct 39",401,32,245,1
813400002040,"Grand Rapids City, Ward 2, Precinct 40",693,10,124,0
813400003041,"Grand Rapids City, Ward 3, Precinct 41",197,7,153,0
813400003042,"Grand Rapids City, Ward 3, Precinct 42",374,32,289,0
813400003043,"Grand Rapids City, Ward 3, Precinct 43",409,40,335,0
813400003044,"Grand Rapids City, Ward 3, Precinct 44",553,39,337,3
813400003045,"Grand Rapids City, Ward 3, Precinct 45",373,24,301,0
813400003046,"Grand Rapids City, Ward 3, Precinct 46",415,41,326,2
813400003047,"Grand Rapids City, Ward 3, Precinct 47",636,12,154,1
813400003048,"Grand Rapids City, Ward 3, Precinct 48",495,16,135,0
813400003049,"Grand Rapids City, Ward 3, Precinct 49",329,22,188,0
813400003050,"Grand Rapids City, Ward 3, Precinct 50",257,9,112,0
813400003051,"Grand Rapids City, Ward 3, Precinct 51",203,17,159,0
813400003052,"Grand Rapids City, Ward 3, Precinct 52",274,16,194,0
813400003053,"Grand Rapids City, Ward 3, Precinct 53",319,9,200,5
813400003054,"Grand Rapids City, Ward 3, Precinct 54",446,20,182,0
813400003055,"Grand Rapids City, Ward 3, Precinct 55",349,15,209,1
813400003056,"Grand Rapids City, Ward 3, Precinct 56",897,28,280,0
813400003057,"Grand Rapids City, Ward 3, Precinct 57",527,15,174,1
813400003058,"Grand Rapids City, Ward 3, Precinct 58",243,12,86,0
813400003059,"Grand Rapids City, Ward 3, Precinct 59",709,58,329,1
813416000001,"Grandville City, Precinct 1",301,12,112,1
813416000002,"Grandville City, Precinct 2",267,11,103,1
813416000003,"Grandville City, Precinct 3",233,15,133,0
813416000004,"Grandville City, Precinct 4",274,23,199,0
813416000005,"Grandville City, Precinct 5",275,18,168,0
813416000006,"Grandville City, Precinct 6",284,18,128,0
813456000001,"Grattan Township, Precinct 1",108,12,118,0
813456000002,"Grattan Township, Precinct 2",146,15,173,0
814282001001,"Kentwood City, Ward 1, Precinct 1",165,29,176,0
814282001002,"Kentwood City, Ward 1, Precinct 2",355,21,215,1
814282001003,"Kentwood City, Ward 1, Precinct 3",231,13,155,1
814282001004,"Kentwood City, Ward 1, Precinct 4",172,14,72,0
814282001005,"Kentwood City, Ward 1, Precinct 5",115,4,73,0
814282001006,"Kentwood City, Ward 1, Precinct 6",185,21,146,0
814282001007,"Kentwood City, Ward 1, Precinct 7",243,17,133,0
814282001008,"Kentwood City, Ward 1, Precinct 8",310,18,242,0
814282001009,"Kentwood City, Ward 1, Precinct 9",267,22,149,0
814282001017,"Kentwood City, Ward 1, Precinct 17",293,24,205,0
814282002010,"Kentwood City, Ward 2, Precinct 10",209,8,159,0
814282002011,"Kentwood City, Ward 2, Precinct 11",447,29,216,0
814282002012,"Kentwood City, Ward 2, Precinct 12",300,26,154,0
814282002013,"Kentwood City, Ward 2, Precinct 13",232,22,286,0
814282002014,"Kentwood City, Ward 2, Precinct 14",388,37,214,0
814282002015,"Kentwood City, Ward 2, Precinct 15",274,19,176,0
814282002016,"Kentwood City, Ward 2, Precinct 16",469,24,310,0
814956000001,"Lowell Charter Township, Precinct 1",279,22,203,1
814956000002,"Lowell Charter Township, Precinct 2",316,23,217,0
814954000001,"Lowell City, Precinct 1",226,12,129,0
814954000002,"Lowell City, Precinct 2",124,12,97,0
815692000001,"Nelson Township, Precinct 1",120,14,106,0
815692000002,"Nelson Township, Precinct 2",126,9,106,0
815958000001,"Oakfield Township, Precinct 1",129,13,150,0
815958000002,"Oakfield Township, Precinct 2",123,12,133,0
815958000003,"Oakfield Township, Precinct 3",108,7,133,0
816466000001,"Plainfield Charter Township, Precinct 1",342,35,245,0
816466000002,"Plainfield Charter Township, Precinct 2",268,28,194,0
816466000003,"Plainfield Charter Township, Precinct 3",574,27,301,1
816466000004,"Plainfield Charter Township, Precinct 4",353,28,190,0
816466000006,"Plainfield Charter Township, Precinct 6",298,33,257,0
816466000007,"Plainfield Charter Township, Precinct 7",334,37,332,0
816466000008,"Plainfield Charter Township, Precinct 8",416,31,298,0
816466000009,"Plainfield Charter Township, Precinct 9",328,33,219,0
816466000010,"Plainfield Charter Township, Precinct 10",233,14,235,0
816466000011,"Plainfield Charter Township, Precinct 11",336,18,201,0
816908000001,"Rockford City, Precinct 1",263,16,157,0
816908000002,"Rockford City, Precinct 2",516,24,257,0
817446000001,"Solon Township, Precinct 1",127,20,135,0
817446000002,"Solon Township, Precinct 2",151,12,106,0
817446000003,"Solon Township, Precinct 3",112,12,63,0
817544000001,"Sparta Township, Precinct 1",275,19,208,0
817544000002,"Sparta Township, Precinct 2",274,27,219,0
817556000001,"Spencer Township, Precinct 1",98,16,168,0
817556000002,"Spencer Township, Precinct 2",72,5,82,0
818114000001,"Tyrone Township, Precinct 1",190,12,182,0
818192000001,"Vergennes Township, Precinct 1",204,9,172,0
818192000002,"Vergennes Township, Precinct 2",236,19,152,0
818296001001,"Walker City, Ward 1, Precinct 1",342,44,208,0
818296001002,"Walker City, Ward 1, Precinct 2",362,25,235,0
818296002003,"Walker City, Ward 2, Precinct 3",414,33,333,0
818296002004,"Walker City, Ward 2, Precinct 4",306,37,313,0
818296003005,"Walker City, Ward 3, Precinct 5",460,23,227,1
818296003006,"Walker City, Ward 3, Precinct 6",335,28,199,0
818894001001,"Wyoming City, Ward 1, Precinct 1",416,22,194,1
818894001002,"Wyoming City, Ward 1, Precinct 2",294,12,157,0
818894001003,"Wyoming City, Ward 1, Precinct 3",397,25,257,0
818894001004,"Wyoming City, Ward 1, Precinct 4",182,15,161,0
818894001005,"Wyoming City, Ward 1, Precinct 5",329,19,228,0
818894001006,"Wyoming City, Ward 1, Precinct 6",390,26,174,0
818894002007,"Wyoming City, Ward 2, Precinct 7",369,32,255,0
818894002008,"Wyoming City, Ward 2, Precinct 8",225,12,107,2
818894002009,"Wyoming City, Ward 2, Precinct 9",339,21,125,0
818894002010,"Wyoming City, Ward 2, Precinct 10",311,19,150,0
818894002011,"Wyoming City, Ward 2, Precinct 11",296,19,128,0
818894002012,"Wyoming City, Ward 2, Precinct 12",184,13,119,0
818894003013,"Wyoming City, Ward 3, Precinct 13",232,22,184,0
