id,name,ballots,registered,turnout
810024000001,"Ada Township, Precinct 1",626.0,1256,49.84
810024000002,"Ada Township, Precinct 2",928.0,2476,37.48
810024000003,"Ada Township, Precinct 3",1019.0,2658,38.34
810024000004,"Ada Township, Precinct 4",540.0,1100,49.09
810024000005,"Ada Township, Precinct 5",835.0,2178,38.34
810024000006,"Ada Township, Precinct 6",972.0,2325,41.81
810116000001,"Algoma Township, Precinct 1",517.0,1476,35.03
810116000002,"Algoma Township, Precinct 2",622.0,1697,36.65
810116000003,"Algoma Township, Precinct 3",725.0,2013,36.02
810116000004,"Algoma Township, Precinct 4",622.0,2060,30.19
810116000005,"Algoma Township, Precinct 5",1022.0,2983,34.26
810184000001,"Alpine Township, Precinct 1",463.0,1134,40.83
810184000002,"Alpine Township, Precinct 2",475.0,1441,32.96
810184000003,"Alpine Township, Precinct 3",900.0,2316,38.86
810184000004,"Alpine Township, Precinct 4",717.0,2526,28.38
810184000005,"Alpine Township, Precinct 5",378.0,1065,35.49
810184000006,"Alpine Township, Precinct 6",279.0,2200,12.68
810978000001,"Bowne Township, Precinct 1",956.0,2703,35.37
811224000001,"Byron Township, Precinct 1",1146.0,3099,36.98
811224000002,"Byron Township, Precinct 2",1333.0,3233,41.23
811224000003,"Byron Township, Precinct 3",460.0,3273,14.05
811224000004,"Byron Township, Precinct 4",986.0,2397,41.13
811224000005,"Byron Township, Precinct 5",1022.0,3070,33.29
811224000006,"Byron Township, Precinct 6",673.0,1846,36.46
811224000007,"Byron Township, Precinct 7",879.0,2919,30.11
811224000008,"Byron Township, Precinct 8",1060.0,2534,41.83
811250000001,"Caledonia Charter Township, Precinct 1",455.0,1453,31.31
811250000002,"Caledonia Charter Township, Precinct 2",876.0,2532,34.6
811250000003,"Caledonia Charter Township, Precinct 3",815.0,2364,34.48
811250000004,"Caledonia Charter Township, Precinct 4",540.0,1523,35.46
811250000005,"Caledonia Charter Township, Precinct 5",1030.0,3142,32.78
811250000006,"Caledonia Charter Township, Precinct 6",842.0,2512,33.52
811308000001,"Cannon Township, Precinct 1",1187.0,3196,37.14
811308000002,"Cannon Township, Precinct 2",1475.0,3628,40.66
811308000003,"Cannon Township, Precinct 3",1309.0,3146,41.61
811308000004,"Cannon Township, Precinct 4",1209.0,2966,40.76
811366000001,"Cascade Charter Township, Precinct 1",1538.0,3297,46.65
811366000002,"Cascade Charter Township, Precinct 2",1399.0,3190,43.86
811366000003,"Cascade Charter Township, Precinct 3",1959.0,4104,47.73
811366000004,"Cascade Charter Township, Precinct 4",1571.0,3719,42.24
811366000005,"Cascade Charter Township, Precinct 5",1439.0,3101,46.4
811420000001,"Cedar Springs City, Precinct 1",618.0,2790,22.15
811850000001,"Courtland Township, Precinct 1",852.0,2275,37.45
811850000002,"Courtland Township, Precinct 2",1340.0,3244,41.31
811850000003,"Courtland Township, Precinct 3",844.0,2608,32.36
812398001001,"East Grand Rapids City, Ward 1, Precinct 1",1444.0,3163,45.65
812398002002,"East Grand Rapids City, Ward 2, Precinct 2",1375.0,2975,46.22
812398003003,"East Grand Rapids City, Ward 3, Precinct 3",1462.0,3075,47.54
813124000001,"Gaines Charter Township, Precinct 1",1026.0,2808,36.54
813124000002,"Gaines Charter Township, Precinct 2",635.0,2013,31.54
813124000003,"Gaines Charter Township, Precinct 3",642.0,2334,27.51
813124000004,"Gaines Charter Township, Precinct 4",426.0,2629,16.2
813124000005,"Gaines Charter Township, Precinct 5",520.0,2933,17.73
813124000006,"Gaines Charter Township, Precinct 6",734.0,2127,34.51
813124000007,"Gaines Charter Township, Precinct 7",1172.0,3273,35.81
813124000008,"Gaines Charter Township, Precinct 8",838.0,2929,28.61
813124000009,"Gaines Charter Township, Precinct 9",593.0,2050,28.93
813402000001,"Grand Rapids Charter Township, Precinct 1",1449.0,3869,37.45
813402000002,"Grand Rapids Charter Township, Precinct 2",496.0,1352,36.69
813402000003,"Grand Rapids Charter Township, Precinct 3",950.0,1922,49.43
813402000004,"Grand Rapids Charter Township, Precinct 4",1385.0,3878,35.71
813402000005,"Grand Rapids Charter Township, Precinct 5",812.0,2090,38.85
813402000006,"Grand Rapids Charter Township, Precinct 6",1146.0,3038,37.72
813400001001,"Grand Rapids City, Ward 1, Precinct 1",634.0,2805,22.6
813400001002,"Grand Rapids City, Ward 1, Precinct 2",709.0,3023,23.45
813400001003,"Grand Rapids City, Ward 1, Precinct 3",888.0,2231,39.8
813400001004,"Grand Rapids City, Ward 1, Precinct 4",761.0,1923,39.57
813400001005,"Grand Rapids City, Ward 1, Precinct 5",1018.0,2620,38.85
813400001006,"Grand Rapids City, Ward 1, Precinct 6",470.0,3551,13.24
813400001007,"Grand Rapids City, Ward 1, Precinct 7",1254.0,3177,39.47
813400001008,"Grand Rapids City, Ward 1, Precinct 8",803.0,1786,44.96
813400001009,"Grand Rapids City, Ward 1, Precinct 9",463.0,2559,18.09
813400001010,"Grand Rapids City, Ward 1, Precinct 10",478.0,2459,19.44
813400001011,"Grand Rapids City, Ward 1, Precinct 11",757.0,2409,31.42
813400001012,"Grand Rapids City, Ward 1, Precinct 12",388.0,3727,10.41
813400001013,"Grand Rapids City, Ward 1, Precinct 13",343.0,2877,11.92
813400001014,"Grand Rapids City, Ward 1, Precinct 14",725.0,2709,26.76
813400001015,"Grand Rapids City, Ward 1, Precinct 15",199.0,1449,13.73
813400001016,"Grand Rapids City, Ward 1, Precinct 16",591.0,2585,22.86
813400001017,"Grand Rapids City, Ward 1, Precinct 17",1094.0,2343,46.69
813400001018,"Grand Rapids City, Ward 1, Precinct 18",850.0,2053,41.4
813400001019,"Grand Rapids City, Ward 1, Precinct 19",853.0,1895,45.01
813400001020,"Grand Rapids City, Ward 1, Precinct 20",203.0,2215,9.16
813400002021,"Grand Rapids City, Ward 2, Precinct 21",966.0,2422,39.88
813400002022,"Grand Rapids City, Ward 2, Precinct 22",604.0,1848,32.68
813400002023,"Grand Rapids City, Ward 2, Precinct 23",1045.0,3090,33.82
813400002024,"Grand Rapids City, Ward 2, Precinct 24",980.0,3546,27.64
813400002025,"Grand Rapids City, Ward 2, Precinct 25",873.0,1736,50.29
813400002026,"Grand Rapids City, Ward 2, Precinct 26",755.0,2582,29.24
813400002027,"Grand Rapids City, Ward 2, Precinct 27",634.0,2641,24.01
813400002028,"Grand Rapids City, Ward 2, Precinct 28",931.0,2874,32.39
813400002029,"Grand Rapids City, Ward 2, Precinct 29",904.0,2039,44.34
813400002030,"Grand Rapids City, Ward 2, Precinct 30",1052.0,2619,40.17
813400002031,"Grand Rapids City, Ward 2, Precinct 31",691.0,2807,24.62
813400002032,"Grand Rapids City, Ward 2, Precinct 32",1307.0,3523,37.1
813400002033,"Grand Rapids City, Ward 2, Precinct 33",860.0,1947,44.17
813400002034,"Grand Rapids City, Ward 2, Precinct 34",876.0,2663,32.9
813400002035,"Grand Rapids City, Ward 2, Precinct 35",867.0,1995,43.46
813400002036,"Grand Rapids City, Ward 2, Precinct 36",1481.0,3900,37.97
813400002037,"Grand Rapids City, Ward 2, Precinct 37",936.0,2128,43.98
813400002038,"Grand Rapids City, Ward 2, Precinct 38",798.0,3112,25.64
813400002039,"Grand Rapids City, Ward 2, Precinct 39",903.0,1950,46.31
813400002040,"Grand Rapids City, Ward 2, Precinct 40",925.0,2647,34.95
813400003041,"Grand Rapids City, Ward 3, Precinct 41",461.0,2162,21.32
813400003042,"Grand Rapids City, Ward 3, Precinct 42",1056.0,2753,38.36
813400003043,"Grand Rapids City, Ward 3, Precinct 43",1145.0,3050,37.54
813400003044,"Grand Rapids City, Ward 3, Precinct 44",1239.0,3039,40.77
813400003045,"Grand Rapids City, Ward 3, Precinct 45",926.0,2537,36.5
813400003046,"Grand Rapids City, Ward 3, Precinct 46",1105.0,3089,35.77
813400003047,"Grand Rapids City, Ward 3, Precinct 47",856.0,2611,32.78
813400003048,"Grand Rapids City, Ward 3, Precinct 48",730.0,1892,38.58
813400003049,"Grand Rapids City, Ward 3, Precinct 49",579.0,2702,21.43
813400003050,"Grand Rapids City, Ward 3, Precinct 50",448.0,2393,18.72
813400003051,"Grand Rapids City, Ward 3, Precinct 51",475.0,2109,22.52
813400003052,"Grand Rapids City, Ward 3, Precinct 52",511.0,3949,12.94
813400003053,"Grand Rapids City, Ward 3, Precinct 53",562.0,2967,18.94
813400003054,"Grand Rapids City, Ward 3, Precinct 54",735.0,1671,43.99
813400003055,"Grand Rapids City, Ward 3, Precinct 55",633.0,2793,22.66
813400003056,"Grand Rapids City, Ward 3, Precinct 56",1443.0,3855,37.43
813400003057,"Grand Rapids City, Ward 3, Precinct 57",803.0,2390,33.6
813400003058,"Grand Rapids City, Ward 3, Precinct 58",353.0,1731,20.39
813400003059,"Grand Rapids City, Ward 3, Precinct 59",1362.0,3112,43.77
813416000001,"Grandville City, Precinct 1",718.0,2336,30.74
