id,name,Mike Rogers,Write-in
810024000001,"Ada Township, Precinct 1",68,0
810024000002,"Ada Township, Precinct 2",114,0
810024000003,"Ada Township, Precinct 3",168,1
810024000004,"Ada Township, Precinct 4",82,1
810024000005,"Ada Township, Precinct 5",181,2
810024000006,"Ada Township, Precinct 6",115,0
810116000001,"Algoma Township, Precinct 1",117,0
810116000002,"Algoma Township, Precinct 2",151,1
810116000003,"Algoma Township, Precinct 3",243,0
810116000004,"Algoma Township, Precinct 4",121,0
810116000005,"Algoma Township, Precinct 5",161,1
810184000001,"Alpine Township, Precinct 1",94,0
810184000002,"Alpine Township, Precinct 2",82,0
810184000003,"Alpine Township, Precinct 3",172,0
810184000004,"Alpine Township, Precinct 4",138,0
810184000005,"Alpine Township, Precinct 5",132,2
810184000006,"Alpine Township, Precinct 6",30,0
810978000001,"Bowne Township, Precinct 1",365,1
811224000001,"Byron Township, Precinct 1",268,0
811224000002,"Byron Township, Precinct 2",211,0
811224000003,"Byron Township, Precinct 3",91,1
811224000004,"Byron Township, Precinct 4",258,0
811224000005,"Byron Township, Precinct 5",237,1
811224000006,"Byron Township, Precinct 6",134,1
811224000007,"Byron Township, Precinct 7",206,1
811224000008,"Byron Township, Precinct 8",146,0
811250000001,"Caledonia Charter Township, Precinct 1",88,0
811250000002,"Caledonia Charter Township, Precinct 2",177,0
811250000003,"Caledonia Charter Township, Precinct 3",200,0
811250000004,"Caledonia Charter Township, Precinct 4",164,0
811250000005,"Caledonia Charter Township, Precinct 5",216,0
811250000006,"Caledonia Charter Township, Precinct 6",76,1
811308000001,"Cannon Township, Precinct 1",207,0
811308000002,"Cannon Township, Precinct 2",284,0
811308000003,"Cannon Township, Precinct 3",263,0
811308000004,"Cannon Township, Precinct 4",221,2
811366000001,"Cascade Charter Township, Precinct 1",212,2
811366000002,"Cascade Charter Township, Precinct 2",226,0
811366000003,"Cascade Charter Township, Precinct 3",299,1
811366000004,"Cascade Charter Township, Precinct 4",320,0
811366000005,"Cascade Charter Township, Precinct 5",209,1
811420000001,"Cedar Springs City, Precinct 1",159,1
