id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
810024000001,"Ada Township, Precinct 1",18,0,14,0
810024000002,"Ada Township, Precinct 2",19,1,12,0
810024000003,"Ada Township, Precinct 3",25,0,11,0
810024000004,"Ada Township, Precinct 4",14,0,8,0
810024000005,"Ada Township, Precinct 5",18,0,10,0
810024000006,"Ada Township, Precinct 6",37,0,16,0
810116000001,"Algoma Township, Precinct 1",7,0,4,0
810116000002,"Algoma Township, Precinct 2",9,0,6,0
810116000003,"Algoma Township, Precinct 3",8,0,5,0
810116000004,"Algoma Township, Precinct 4",4,0,5,0
810116000005,"Algoma Township, Precinct 5",22,0,4,0
810184000001,"Alpine Township, Precinct 1",10,0,9,0
810184000002,"Alpine Township, Precinct 2",12,0,3,0
810184000003,"Alpine Township, Precinct 3",23,0,9,0
810184000004,"Alpine Township, Precinct 4",12,0,0,0
810184000005,"Alpine Township, Precinct 5",1,0,2,0
810184000006,"Alpine Township, Precinct 6",17,0,0,0
810978000001,"Bowne Township, Precinct 1",9,0,11,0
811224000001,"Byron Township, Precinct 1",12,0,9,0
811224000002,"Byron Township, Precinct 2",19,0,6,0
811224000003,"Byron Township, Precinct 3",6,0,1,0
811224000004,"Byron Township, Precinct 4",5,1,7,0
811224000005,"Byron Township, Precinct 5",14,0,1,0
811224000006,"Byron Township, Precinct 6",6,0,7,0
811224000007,"Byron Township, Precinct 7",2,1,3,0
811224000008,"Byron Township, Precinct 8",21,0,8,0
811250000001,"Caledonia Charter Township, Precinct 1",8,0,3,0
811250000002,"Caledonia Charter Township, Precinct 2",8,1,4,0
811250000003,"Caledonia Charter Township, Precinct 3",3,0,3,0
811250000004,"Caledonia Charter Township, Precinct 4",5,0,1,0
811250000005,"Caledonia Charter Township, Precinct 5",26,1,13,0
811250000006,"Caledonia Charter Township, Precinct 6",14,0,9,0
811308000001,"Cannon Township, Precinct 1",30,0,9,0
811308000002,"Cannon Township, Precinct 2",50,2,26,0
811308000003,"Cannon Township, Precinct 3",42,0,14,0
811308000004,"Cannon Township, Precinct 4",33,3,33,0
811366000001,"Cascade Charter Township, Precinct 1",36,0,16,0
811366000002,"Cascade Charter Township, Precinct 2",28,3,16,0
811366000003,"Cascade Charter Township, Precinct 3",61,1,47,0
811366000004,"Cascade Charter Township, Precinct 4",30,2,19,0
811366000005,"Cascade Charter Township, Precinct 5",41,2,20,1
811420000001,"Cedar Springs City, Precinct 1",14,0,6,0
811850000001,"Courtland Township, Precinct 1",14,0,9,0
811850000002,"Courtland Township, Precinct 2",19,0,10,0
811850000003,"Courtland Township, Precinct 3",15,4,8,0
812398001001,"East Grand Rapids City, Ward 1, Precinct 1",99,0,44,0
