id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
810024000001,"Ada Township, Precinct 1",91,1,25,0
810024000002,"Ada Township, Precinct 2",130,7,55,0
810024000003,"Ada Township, Precinct 3",104,2,46,0
810024000004,"Ada Township, Precinct 4",42,3,37,0
810024000005,"Ada Township, Precinct 5",78,2,44,0
810024000006,"Ada Township, Precinct 6",115,1,75,0
810116000001,"Algoma Township, Precinct 1",40,2,20,0
810116000002,"Algoma Township, Precinct 2",44,2,25,0
810116000003,"Algoma Township, Precinct 3",74,3,40,0
810116000004,"Algoma Township, Precinct 4",79,4,19,0
810116000005,"Algoma Township, Precinct 5",159,2,42,1
810184000001,"Alpine Township, Precinct 1",47,2,24,0
810184000002,"Alpine Township, Precinct 2",95,2,17,0
810184000003,"Alpine Township, Precinct 3",127,1,42,0
810184000004,"Alpine Township, Precinct 4",118,0,32,0
810184000005,"Alpine Township, Precinct 5",33,0,21,0
810184000006,"Alpine Township, Precinct 6",116,2,14,1
810978000001,"Bowne Township, Precinct 1",87,3,38,0
811224000001,"Byron Township, Precinct 1",96,5,42,0
811224000002,"Byron Township, Precinct 2",119,3,46,0
811224000003,"Byron Township, Precinct 3",104,2,28,0
811224000004,"Byron Township, Precinct 4",51,3,20,0
811224000005,"Byron Township, Precinct 5",80,1,25,0
811224000006,"Byron Township, Precinct 6",74,2,32,0
811224000007,"Byron Township, Precinct 7",92,4,42,0
811224000008,"Byron Township, Precinct 8",93,1,36,0
811250000001,"Caledonia Charter Township, Precinct 1",79,1,19,0
811250000002,"Caledonia Charter Township, Precinct 2",95,4,32,0
811250000003,"Caledonia Charter Township, Precinct 3",64,1,39,0
811250000004,"Caledonia Charter Township, Precinct 4",42,0,27,0
811250000005,"Caledonia Charter Township, Precinct 5",102,3,47,0
811250000006,"Caledonia Charter Township, Precinct 6",84,1,46,0
811308000001,"Cannon Township, Precinct 1",98,3,45,1
811308000002,"Cannon Township, Precinct 2",183,3,40,0
811308000003,"Cannon Township, Precinct 3",158,1,75,0
811308000004,"Cannon Township, Precinct 4",81,1,52,0
811366000001,"Cascade Charter Township, Precinct 1",159,3,82,0
811366000002,"Cascade Charter Township, Precinct 2",221,6,94,0
811366000003,"Cascade Charter Township, Precinct 3",321,8,157,0
811366000004,"Cascade Charter Township, Precinct 4",204,7,90,0
811366000005,"Cascade Charter Township, Precinct 5",201,11,81,0
811420000001,"Cedar Springs City, Precinct 1",118,4,29,0
811850000001,"Courtland Township, Precinct 1",100,0,35,0
811850000002,"Courtland Township, Precinct 2",106,3,45,0
811850000003,"Courtland Township, Precinct 3",91,2,37,0
812398001001,"East Grand Rapids City, Ward 1, Precinct 1",315,9,130,0
812398002002,"East Grand Rapids City, Ward 2, Precinct 2",288,15,131,0
812398003003,"East Grand Rapids City, Ward 3, Precinct 3",315,8,173,0
813124000001,"Gaines Charter Township, Precinct 1",77,4,38,0
813124000002,"Gaines Charter Township, Precinct 2",98,4,38,0
