id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
810024000001,"Ada Township, Precinct 1",0,14,4,0,0
810024000002,"Ada Township, Precinct 2",0,8,9,0,0
810024000003,"Ada Township, Precinct 3",1,10,9,1,0
810024000004,"Ada Township, Precinct 4",0,3,8,1,0
810024000005,"Ada Township, Precinct 5",1,11,5,0,0
810024000006,"Ada Township, Precinct 6",0,22,4,0,0
810116000001,"Algoma Township, Precinct 1",1,9,8,0,0
810116000002,"Algoma Township, Precinct 2",1,7,14,0,0
810116000003,"Algoma Township, Precinct 3",1,10,11,0,0
810116000004,"Algoma Township, Precinct 4",0,9,14,0,0
810116000005,"Algoma Township, Precinct 5",0,18,11,0,0
810184000001,"Alpine Township, Precinct 1",0,7,6,0,0
810184000002,"Alpine Township, Precinct 2",0,5,2,1,0
810184000003,"Alpine Township, Precinct 3",6,14,8,0,0
810184000004,"Alpine Township, Precinct 4",2,17,7,0,0
810184000005,"Alpine Township, Precinct 5",0,11,7,0,0
810184000006,"Alpine Township, Precinct 6",0,2,1,0,0
810978000001,"Bowne Township, Precinct 1",2,20,17,0,0
811224000001,"Byron Township, Precinct 1",1,9,5,0,0
811224000002,"Byron Township, Precinct 2",1,16,10,0,0
811224000003,"Byron Township, Precinct 3",0,7,2,0,0
811224000004,"Byron Township, Precinct 4",0,26,9,1,0
811224000005,"Byron Township, Precinct 5",0,11,12,0,0
811224000006,"Byron Township, Precinct 6",1,6,3,0,0
811224000007,"Byron Township, Precinct 7",2,10,2,0,0
811224000008,"Byron Township, Precinct 8",0,6,2,0,0
811250000001,"Caledonia Charter Township, Precinct 1",0,3,3,0,0
811250000002,"Caledonia Charter Township, Precinct 2",1,11,7,0,0
811250000003,"Caledonia Charter Township, Precinct 3",2,15,10,0,0
811250000004,"Caledonia Charter Township, Precinct 4",0,13,4,0,0
811250000005,"Caledonia Charter Township, Precinct 5",2,17,2,1,0
811250000006,"Caledonia Charter Township, Precinct 6",2,20,9,0,0
811308000001,"Cannon Township, Precinct 1",6,40,24,0,0
811308000002,"Cannon Township, Precinct 2",3,63,11,0,0
811308000003,"Cannon Township, Precinct 3",2,35,17,1,0
811308000004,"Cannon Township, Precinct 4",10,41,23,2,1
811366000001,"Cascade Charter Township, Precinct 1",1,19,13,0,0
811366000002,"Cascade Charter Township, Precinct 2",0,19,10,0,0
811366000003,"Cascade Charter Township, Precinct 3",2,35,13,0,1
811366000004,"Cascade Charter Township, Precinct 4",1,16,11,0,0
811366000005,"Cascade Charter Township, Precinct 5",3,20,11,0,0
811420000001,"Cedar Springs City, Precinct 1",0,12,3,0,0
811850000001,"Courtland Township, Precinct 1",5,20,18,1,0
811850000002,"Courtland Township, Precinct 2",4,33,28,1,0
811850000003,"Courtland Township, Precinct 3",3,19,7,0,0
812398001001,"East Grand Rapids City, Ward 1, Precinct 1",7,20,6,0,0
812398002002,"East Grand Rapids City, Ward 2, Precinct 2",0,9,7,0,0
812398003003,"East Grand Rapids City, Ward 3, Precinct 3",3,17,7,0,0
813124000001,"Gaines Charter Township, Precinct 1",0,23,9,0,0
813124000002,"Gaines Charter Township, Precinct 2",0,6,2,0,0
813124000003,"Gaines Charter Township, Precinct 3",0,12,6,0,0
813124000004,"Gaines Charter Township, Precinct 4",0,5,2,0,0
813124000005,"Gaines Charter Township, Precinct 5",0,0,1,0,0
