id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
1511118000001,"City of Brown City, Precinct 1",21,84,52,2,0
1511892000001,"City of Croswell, Precinct 1",36,135,74,5,0
1515182000001,"City of Marlette, Precinct 1",64,154,105,5,3
1517154000001,"City of Sandusky, Precinct 1",49,147,116,10,0
1510346000001,"Argyle Township, Precinct 1",17,47,69,4,1
1510440000001,"Austin Township, Precinct 1",7,22,33,4,0
1511042000001,"Bridgehampton Township, Precinct 1",21,54,46,1,0
1511154000001,"Buel Township, Precinct 1",30,79,90,6,1
1511946000001,"Custer Township, Precinct 1",28,81,83,2,1
1512138000001,"Delaware Township, Precinct 1",15,92,73,3,0
1512528000001,"Elk Township, Precinct 1",36,110,111,9,1
1512554000001,"Elmer Township, Precinct 1",28,66,57,6,1
1512674000001,"Evergreen Township, Precinct 1",12,52,45,1,0
1512924000001,"Flynn Township, Precinct 1",12,62,38,3,0
1512950000001,"Forester Township, Precinct 1",23,80,79,1,0
1513074000001,"Fremont Township, Precinct 1",12,65,51,5,0
1513502000001,"Greenleaf Township, Precinct 1",10,31,37,0,0
1514546000001,"Lamotte Township, Precinct 1",28,65,70,1,1
1514730000001,"Lexington Township, Precinct 1",75,286,201,7,2
1515138000001,"Maple Valley Township, Precinct 1",23,67,40,5,0
1515172000001,"Marion Township, Precinct 1",30,112,80,2,0
1515184000001,"Marlette Township, Precinct 1",46,191,152,8,2
1515454000001,"Minden Township, Precinct 1",9,31,67,1,0
1515532000001,"Moore Township, Precinct 1",20,74,63,5,0
1517158000001,"Sanilac Township, Precinct 1",75,243,151,6,1
1517550000001,"Speaker Township, Precinct 1",21,93,86,5,2
1518414000001,"Washington Township, Precinct 1",45,102,105,10,0
1518444000001,"Watertown Township, Precinct 1",37,128,103,3,2
1518658000001,"Wheatland Township, Precinct 1",9,39,31,3,0
1518876000001,"Worth Township, Precinct 1",85,303,220,5,2
