id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
690076000001,"Alabaster Township, Precinct 1",30,8,46,0
690430000001,"AuSable Township, Precinct 1",129,12,144,0
690492000001,"Baldwin Township, Precinct 1",113,6,136,0
691174000001,"Burleigh Township, Precinct 1",17,5,48,0
693428000001,"Grant Township, Precinct 1",84,11,108,1
696134000001,"Oscoda Township, Precinct 1",102,4,92,0
696134000002,"Oscoda Township, Precinct 2",76,6,43,0
696464000001,"Plainfield Township, Precinct 1",56,14,101,0
696464000002,"Plainfield Township, Precinct 2",86,14,201,0
696796000001,"Reno Township, Precinct 1",25,3,47,0
697318000001,"Sherman Township, Precinct 1",12,1,24,0
697810000001,"Tawas Township, Precinct 1",56,6,84,0
698718000001,"Wilber Township, Precinct 1",36,7,77,0
692442000001,"City of East Tawas, Precinct 1",169,40,231,0
697814000001,"City of Tawas City, Precinct 1",91,16,104,0
698714000001,"City of Whittemore, Precinct 1",8,2,18,0
