id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
690076000001,"Alabaster Township, Precinct 1",12,58,51,2,0
690430000001,"AuSable Township, Precinct 1",29,149,96,4,0
690492000001,"Baldwin Township, Precinct 1",34,120,112,7,1
691174000001,"Burleigh Township, Precinct 1",14,39,38,2,1
693428000001,"Grant Township, Precinct 1",62,96,109,3,1
696134000001,"Oscoda Township, Precinct 1",23,158,99,4,0
696134000002,"Oscoda Township, Precinct 2",15,73,77,1,0
696464000001,"Plainfield Township, Precinct 1",38,88,90,8,0
696464000002,"Plainfield Township, Precinct 2",75,187,159,5,1
696796000001,"Reno Township, Precinct 1",4,36,33,2,0
697318000001,"Sherman Township, Precinct 1",10,22,42,0,0
697810000001,"Tawas Township, Precinct 1",33,131,127,5,0
698718000001,"Wilber Township, Precinct 1",21,40,66,6,0
692442000001,"City of East Tawas, Precinct 1",60,219,185,4,1
697814000001,"City of Tawas City, Precinct 1",25,107,55,2,0
698714000001,"City of Whittemore, Precinct 1",9,18,15,1,0
