id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
351592000001,"City of Clare, Precinct 1",28,53,41,2,1
353680000001,"City of Harrison, Precinct 1",0,0,0,0,0
350362000001,"Arthur Township, Precinct 1",0,0,0,0,0
353028000001,"Franklin Township, Precinct 1",0,0,0,0,0
353056000001,"Freeman Township, Precinct 1",0,0,0,0,0
353090000001,"Frost Township, Precinct 1",0,0,0,0,0
353156000001,"Garfield Township, Precinct 1",0,0,0,0,0
353422000001,"Grant Township, Precinct 1",0,0,0,0,0
353512000001,"Greenwood Township, Precinct 1",0,0,0,0,0
353614000001,"Hamilton Township, Precinct 1",0,0,0,0,0
353716000001,"Hatton Township, Precinct 1",0,0,0,0,0
353734000001,"Hayes Township, Precinct 1",0,0,0,0,0
353734000002,"Hayes Township, Precinct 2",0,0,0,0,0
354762000001,"Lincoln Township, Precinct 1",23,52,46,2,0
356760000001,"Redding Township, Precinct 1",0,0,0,0,0
357300000001,"Sheridan Township, Precinct 1",0,0,0,0,0
357712000001,"Summerfield Township, Precinct 1",0,0,0,0,0
357758000001,"Surrey Township, Precinct 1",49,94,97,7,1
358798000001,"Winterfield Township, Precinct 1",0,0,0,0,0
