id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
874032000001,"City of Imlay City, Precinct 1",44,6,50,0
874032000002,"City of Imlay City, Precinct 2",69,12,85,0
874604000001,"City of Lapeer, Precinct 1",244,12,271,0
874604000002,"City of Lapeer, Precinct 2",216,7,161,1
870168000001,"Almont Township, Precinct 1",120,14,140,0
870168000002,"Almont Township, Precinct 2",160,14,278,1
870328000001,"Arcadia Township, Precinct 1",100,13,147,0
870404000001,"Attica Township, Precinct 1",82,5,97,0
870404000002,"Attica Township, Precinct 2",93,7,132,0
871184000001,"Burlington Township, Precinct 1",21,6,55,0
871190000001,"Burnside Township, Precinct 1",39,5,44,0
872116000001,"Deerfield Township, Precinct 1",80,11,154,0
872116000002,"Deerfield Township, Precinct 2",118,19,150,0
872316000001,"Dryden Township, Precinct 1",227,16,265,0
872516000001,"Elba Township, Precinct 1",60,12,93,0
872516000002,"Elba Township, Precinct 2",103,10,151,1
872516000003,"Elba Township, Precinct 3",70,8,130,0
873296000001,"Goodland Township, Precinct 1",41,2,82,1
873584000001,"Hadley Township, Precinct 1",249,23,350,1
874030000001,"Imlay Township, Precinct 1",90,11,116,0
874606000001,"Lapeer Township, Precinct 1",72,6,153,0
874606000002,"Lapeer Township, Precinct 2",114,12,194,1
875142000001,"Marathon Township, Precinct 1",167,29,283,0
875250000001,"Mayfield Township, Precinct 1",112,8,197,0
875250000002,"Mayfield Township, Precinct 2",94,13,135,0
875250000003,"Mayfield Township, Precinct 3",116,8,188,0
875336000001,"Metamora Township, Precinct 1",150,13,149,0
875336000002,"Metamora Township, Precinct 2",118,16,135,0
875809000001,"North Branch Township, Precinct 1",80,24,158,0
876106000001,"Oregon Township, Precinct 1",149,10,205,0
876106000002,"Oregon Township, Precinct 2",178,24,215,0
876816000001,"Rich Township, Precinct 1",33,3,54,0
