id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
874032000001,"City of Imlay City, Precinct 1",19,44,38,2,0
874032000002,"City of Imlay City, Precinct 2",20,92,82,2,1
874604000001,"City of Lapeer, Precinct 1",78,236,188,5,1
874604000002,"City of Lapeer, Precinct 2",40,131,106,6,2
870168000001,"Almont Township, Precinct 1",58,214,211,3,1
870168000002,"Almont Township, Precinct 2",73,370,234,2,1
870328000001,"Arcadia Township, Precinct 1",63,232,266,19,1
870404000001,"Attica Township, Precinct 1",52,198,156,10,1
870404000002,"Attica Township, Precinct 2",55,207,170,6,1
871184000001,"Burlington Township, Precinct 1",22,102,85,3,3
871190000001,"Burnside Township, Precinct 1",38,106,132,7,2
872116000001,"Deerfield Township, Precinct 1",63,180,167,8,0
872116000002,"Deerfield Township, Precinct 2",61,175,172,4,0
872316000001,"Dryden Township, Precinct 1",106,444,390,16,3
872516000001,"Elba Township, Precinct 1",30,89,64,1,2
872516000002,"Elba Township, Precinct 2",41,121,116,5,1
872516000003,"Elba Township, Precinct 3",47,190,163,2,0
873296000001,"Goodland Township, Precinct 1",39,155,133,6,2
873584000001,"Hadley Township, Precinct 1",98,440,387,9,2
874030000001,"Imlay Township, Precinct 1",60,222,204,12,0
874606000001,"Lapeer Township, Precinct 1",37,159,137,3,0
874606000002,"Lapeer Township, Precinct 2",55,271,175,6,1
875142000001,"Marathon Township, Precinct 1",81,227,220,7,2
875250000001,"Mayfield Township, Precinct 1",60,216,151,5,0
875250000002,"Mayfield Township, Precinct 2",55,167,86,6,0
875250000003,"Mayfield Township, Precinct 3",42,216,150,3,2
875336000001,"Metamora Township, Precinct 1",75,256,154,11,0
875336000002,"Metamora Township, Precinct 2",43,181,150,5,1
875809000001,"North Branch Township, Precinct 1",71,233,163,8,1
876106000001,"Oregon Township, Precinct 1",51,227,174,5,1
876106000002,"Oregon Township, Precinct 2",50,211,144,3,0
876816000001,"Rich Township, Precinct 1",28,127,74,4,0
