id,name,total,over_votes,under_votes,Write-in,Haley Stevens,Abdul El-Sayed,Mallory McMorrow
493330000001,"Grand Blanc Township, Precinct 1",544,,,0,298,225,21
493330000002,"Grand Blanc Township, Precinct 2",131,,,0,66,51,14
493330000003,"Grand Blanc Township, Precinct 3",577,,,0,324,222,31
493330000004,"Grand Blanc Township, Precinct 4",655,,,0,378,243,34
493330000005,"Grand Blanc Township, Precinct 5",346,,,0,252,72,22
493330000006,"Grand Blanc Township, Precinct 6",403,,,0,182,198,23
493330000007,"Grand Blanc Township, Precinct 7",677,,,0,332,301,44
493330000008,"Grand Blanc Township, Precinct 8",559,,,1,296,236,26
493330000009,"Grand Blanc Township, Precinct 9",356,,,0,184,156,16
493330000010,"Grand Blanc Township, Precinct 10",389,,,0,232,142,15
494782000001,"City of Linden, Precinct 1",452,,,0,258,173,21
495528000001,"City of Montrose, Precinct 1",17,,,0,7,10,0
495530000001,"Montrose Township, Precinct 1",114,,,0,78,31,5
495530000002,"Montrose Township, Precinct 2",95,,,0,60,28,7
495530000003,"Montrose Township, Precinct 3",100,,,0,62,28,10
495530000004,"Montrose Township, Precinct 4",127,,,0,92,34,1
495596000001,"City of Mount Morris, Precinct 1",13,,,0,4,9,0
495598000001,"Mount Morris Township, Precinct 1",77,,,0,55,16,6
495598000002,"Mount Morris Township, Precinct 2",163,,,0,105,47,11
495598000003,"Mount Morris Township, Precinct 3",125,,,0,88,33,4
495598000004,"Mount Morris Township, Precinct 4",276,,,0,167,96,13
495598000005,"Mount Morris Township, Precinct 5",165,,,0,120,31,14
495598000006,"Mount Morris Township, Precinct 6",110,,,0,83,19,8
495598000007,"Mount Morris Township, Precinct 7",205,,,0,169,32,4
495598000008,"Mount Morris Township, Precinct 8",158,,,0,137,16,5
495598000009,"Mount Morris Township, Precinct 9",124,,,0,101,16,7
495598000010,"Mount Morris Township, Precinct 10",95,,,0,70,20,5
495616000001,"Mundy Township, Precinct 1",497,,,1,260,208,28
495616000002,"Mundy Township, Precinct 2",272,,,0,166,100,6
495616000003,"Mundy Township, Precinct 3",371,,,1,223,132,15
495616000004,"Mundy Township, Precinct 4",217,,,0,127,78,12
495616000005,"Mundy Township, Precinct 5",210,,,0,117,78,15
495616000006,"Mundy Township, Precinct 6",115,,,0,57,50,8
495616000007,"Mundy Township, Precinct 7",192,,,0,109,77,6
496818000001,"Richfield Township, Precinct 1",673,,,0,397,227,49
496818000002,"Richfield Township, Precinct 2",256,,,0,137,107,12
497770000001,"City of Swartz Creek, Precinct 1",34,,,0,17,14,3
497770000002,"City of Swartz Creek, Precinct 2",31,,,0,14,16,1
497770000003,"City of Swartz Creek, Precinct 3",17,,,0,6,10,1
497770000004,"City of Swartz Creek, Precinct 4",26,,,0,14,11,1
497946000001,"Thetford Township, Precinct 1",269,,,0,194,65,10
497946000003,"Thetford Township, Precinct 2",286,,,0,196,74,16
498238000001,"Vienna Township, Precinct 1",322,,,0,234,73,15
498238000002,"Vienna Township, Precinct 2",293,,,0,172,104,17
498238000003,"Vienna Township, Precinct 3",261,,,0,153,92,16
498238000004,"Vienna Township, Precinct 4",295,,,0,185,98,12
498238000005,"Vienna Township, Precinct 5",227,,,0,145,68,14
