id,name,ballots,registered,turnout
492900001002,"City of Flint, Precinct 2",700,4113,17.02
492900001003,"City of Flint, Precinct 3",19,79,24.05
492900002004,"City of Flint, Precinct 4",224,1192,18.79
492900002005,"City of Flint, Precinct 5",657,2524,26.03
492900002006,"City of Flint, Precinct 6",749,3955,18.94
492900002007,"City of Flint, Precinct 7",241,1252,19.25
492900003008,"City of Flint, Precinct 8",303,2105,14.39
492900003009,"City of Flint, Precinct 9",331,2448,13.52
492900003010,"City of Flint, Precinct 10",308,2907,10.60
492900004011,"City of Flint, Precinct 11",393,3394,11.58
492900004012,"City of Flint, Precinct 12",640,3864,16.56
492900005013,"City of Flint, Precinct 13",12,114,10.53
492900005014,"City of Flint, Precinct 14",785,4199,18.69
492900005015,"City of Flint, Precinct 15",661,3754,17.61
492900006016,"City of Flint, Precinct 16",643,3342,19.24
492900006017,"City of Flint, Precinct 17",496,3742,13.25
492900006018,"City of Flint, Precinct 18",93,350,26.57
492900007019,"City of Flint, Precinct 19",286,1548,18.48
492900007020,"City of Flint, Precinct 20",891,2640,33.75
492900007021,"City of Flint, Precinct 21",1116,3981,28.03
492900008022,"City of Flint, Precinct 22",38,286,13.29
492900008023,"City of Flint, Precinct 23",1023,3600,28.42
492900008024,"City of Flint, Precinct 24",474,3520,13.47
492900009025,"City of Flint, Precinct 25",66,295,22.37
492900009026,"City of Flint, Precinct 26",125,1357,9.21
492900009027,"City of Flint, Precinct 27",9,80,11.25
492900009028,"City of Flint, Precinct 28",468,3136,14.92
492900009029,"City of Flint, Precinct 29",451,2358,19.13
492902000001,"Flint Township, Precinct 1",1563,4492,34.80
492902000002,"Flint Township, Precinct 2",876,5605,15.63
492902000003,"Flint Township, Precinct 3",1499,5377,27.88
492902000004,"Flint Township, Precinct 4",366,1196,30.60
492902000005,"Flint Township, Precinct 5",840,2258,37.20
492902000006,"Flint Township, Precinct 6",292,1200,24.33
492902000007,"Flint Township, Precinct 7",391,1819,21.50
492902000008,"Flint Township, Precinct 8",1241,4900,25.33
492920000001,"City of Flushing, Precinct 1",681,1721,39.57
492920000002,"City of Flushing, Precinct 2",679,1769,38.38
492920000003,"City of Flushing, Precinct 3",612,1709,35.81
492920000004,"City of Flushing, Precinct 4",679,1865,36.41
492922000001,"Flushing Township, Precinct 1",806,2839,28.39
492922000002,"Flushing Township, Precinct 2",567,1928,29.41
492922000003,"Flushing Township, Precinct 3",1009,2765,36.49
492922000004,"Flushing Township, Precinct 4",732,2116,34.59
492942000001,"Forest Township, Precinct 1",1427,3945,36.17
493122000001,"Gaines Township, Precinct 1",930,2572,36.16
493122000002,"Gaines Township, Precinct 2",432,1232,35.06
493122000003,"Gaines Township, Precinct 3",658,1950,33.74
493180000001,"Genesee Township, Precinct 1",619,3270,18.93
493180000002,"Genesee Township, Precinct 2",221,1529,14.45
493180000003,"Genesee Township, Precinct 3",719,2548,28.22
493180000004,"Genesee Township, Precinct 4",650,2272,28.61
493180000005,"Genesee Township, Precinct 5",934,3468,26.93
493180000006,"Genesee Township, Precinct 6",588,3132,18.77
493180000007,"Genesee Township, Precinct 7",553,1691,32.70
493328000001,"City of Grand Blanc, Precinct 1",1278,3583,35.67
493328000002,"City of Grand Blanc, Precinct 2",1234,3099,39.82
493330000001,"Grand Blanc Township, Precinct 1",1157,3957,29.24
493330000002,"Grand Blanc Township, Precinct 2",376,1683,22.34
493330000003,"Grand Blanc Township, Precinct 3",1400,4238,33.03
493330000004,"Grand Blanc Township, Precinct 4",1580,4679,33.77
493330000005,"Grand Blanc Township, Precinct 5",772,1337,57.74
493330000006,"Grand Blanc Township, Precinct 6",973,2519,38.63
493330000007,"Grand Blanc Township, Precinct 7",1554,4842,32.09
493330000008,"Grand Blanc Township, Precinct 8",1399,3907,35.81
493330000009,"Grand Blanc Township, Precinct 9",908,3306,27.47
493330000010,"Grand Blanc Township, Precinct 10",867,3004,28.86
494782000001,"City of Linden, Precinct 1",1313,3567,36.81
495528000001,"City of Montrose, Precinct 1",325,1344,24.18
495530000001,"Montrose Township, Precinct 1",307,1193,25.73
495530000002,"Montrose Township, Precinct 2",275,1133,24.27
495530000003,"Montrose Township, Precinct 3",383,1416,27.05
495530000004,"Montrose Township, Precinct 4",422,1371,30.78
495596000001,"City of Mount Morris, Precinct 1",444,2545,17.45
495598000001,"Mount Morris Township, Precinct 1",195,1127,17.30
495598000002,"Mount Morris Township, Precinct 2",445,1635,27.22
495598000003,"Mount Morris Township, Precinct 3",331,1564,21.16
495598000004,"Mount Morris Township, Precinct 4",627,2178,28.79
495598000005,"Mount Morris Township, Precinct 5",334,1252,26.68
495598000006,"Mount Morris Township, Precinct 6",255,2026,12.59
495598000007,"Mount Morris Township, Precinct 7",433,1484,29.18
495598000008,"Mount Morris Township, Precinct 8",365,2435,14.99
495598000009,"Mount Morris Township, Precinct 9",257,2024,12.70
495598000010,"Mount Morris Township, Precinct 10",200,1416,14.12
495616000001,"Mundy Township, Precinct 1",1072,3039,35.27
495616000002,"Mundy Township, Precinct 2",662,2253,29.38
495616000003,"Mundy Township, Precinct 3",992,2586,38.36
495616000004,"Mundy Township, Precinct 4",616,1470,41.90
495616000005,"Mundy Township, Precinct 5",523,1475,35.46
495616000006,"Mundy Township, Precinct 6",415,1220,34.02
495616000007,"Mundy Township, Precinct 7",488,1436,33.98
496818000001,"Richfield Township, Precinct 1",1751,5184,33.78
496818000002,"Richfield Township, Precinct 2",792,2872,27.58
497770000001,"City of Swartz Creek, Precinct 1",449,1111,40.41
497770000002,"City of Swartz Creek, Precinct 2",392,1387,28.26
497770000003,"City of Swartz Creek, Precinct 3",339,1063,31.89
497770000004,"City of Swartz Creek, Precinct 4",647,1356,47.71
497946000001,"Thetford Township, Precinct 1",723,2610,27.70
497946000003,"Thetford Township, Precinct 2",811,3088,26.26
498238000001,"Vienna Township, Precinct 1",831,2469,33.66
498238000002,"Vienna Township, Precinct 2",779,2643,29.47
498238000003,"Vienna Township, Precinct 3",666,2401,27.74
498238000004,"Vienna Township, Precinct 4",666,2247,29.64
498238000005,"Vienna Township, Precinct 5",571,1511,37.79
