id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
1331168000001,"Burdell Township, Precinct 1",46,6,62,0
1331404000001,"Cedar Township, Precinct 1",13,3,26,0
1332666000001,"Evart Township, Precinct 1",56,7,80,0
1333706000001,"Hartwick Township, Precinct 1",19,2,21,0
1333784000001,"Hersey Township, Precinct 1",89,12,62,0
1333810000001,"Highland Township, Precinct 1",24,1,37,0
1334712000001,"Le Roy Township, Precinct 1",39,9,48,0
1334772000001,"Lincoln Township, Precinct 1",47,11,65,0
1335168000001,"Marion Township, Precinct 1",34,6,60,0
1335366000001,"Middle Branch Township, Precinct 1",23,3,27,0
1336108000001,"Orient Township, Precinct 1",23,9,26,0
1336128000001,"Osceola Township, Precinct 1",19,2,42,0
1336844000001,"Richmond Township, Precinct 1",65,9,80,0
1336976000001,"Rose Lake Township, Precinct 1",58,5,73,1
1337328000001,"Sherman Township, Precinct 1",25,11,44,0
1337776000001,"Sylvan Township, Precinct 1",21,4,38,0
1332664000001,"City of Evart, Precinct 1",40,7,60,0
1336782000001,"City of Reed City, Precinct 1",89,10,94,0
