id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
530796000001,"City of Bessemer, Precinct 1",108,21,113,0
534106000001,"City of Ironwood, Precinct 1",144,26,121,0
534106000002,"City of Ironwood, Precinct 2",134,27,149,0
538278000001,"City of Wakefield, Precinct 1",60,22,72,0
530798000001,"Bessemer Township, Precinct 1",53,10,41,0
532634000001,"Erwin Township, Precinct 1",19,1,32,0
534108000001,"Ironwood Charter Township, Precinct 1",155,25,139,0
535156000001,"Marenisco Township, Precinct 1",20,6,34,0
538280000001,"Wakefield Township, Precinct 1",10,3,22,0
538438000001,"Watersmeet Township, Precinct 1",78,16,72,0
