id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
851488000001,"Chase Township, Precinct 1",27,4,32,0
851510000002,"Cherry Valley Township, Precinct 2",15,3,25,0
852280000003,"Dover Township, Precinct 3",3,0,20,0
852480000004,"Eden Township, Precinct 4",11,4,33,0
852526000005,"Elk Township, Precinct 5",65,8,82,1
852544000006,"Ellsworth Township, Precinct 6",22,2,42,0
854432000007,"Lake Township, Precinct 7",30,9,62,0
855748000008,"Newkirk Township, Precinct 8",10,6,16,0
856312000010,"Peacock Township, Precinct 10",18,4,37,0
856444000011,"Pinora Township, Precinct 11",23,3,44,1
856488000012,"Pleasant Plains Township, Precinct 12",61,13,63,0
857168000015,"Sauble Township, Precinct 15",19,1,39,0
857774000016,"Sweetwater Township, Precinct 16",11,4,10,0
858506000017,"Webber Township, Precinct 17",47,8,74,0
858904000019,"Yates Township, Precinct 19",44,5,93,0
