id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
1111710000001,"City of Coleman, Precinct 1",19,62,34,1,0
1115378001001,"City of Midland, Ward 1, Precinct 1",38,177,99,4,0
1115378001002,"City of Midland, Ward 1, Precinct 2",31,134,87,3,0
1115378002003,"City of Midland, Ward 2, Precinct 3",51,161,98,4,0
1115378002004,"City of Midland, Ward 2, Precinct 4",69,209,92,6,0
1115378003005,"City of Midland, Ward 3, Precinct 5",50,250,104,12,0
1115378003006,"City of Midland, Ward 3, Precinct 6",69,308,110,5,0
1115378004007,"City of Midland, Ward 4, Precinct 7",60,268,123,10,1
1115378004008,"City of Midland, Ward 4, Precinct 8",58,284,85,2,0
1115378005009,"City of Midland, Ward 5, Precinct 9",42,204,111,4,0
1115378005010,"City of Midland, Ward 5, Precinct 10",59,274,119,5,0
1112483000001,"Edenville Township, Precinct 1",48,192,129,7,2
1113182000001,"Geneva Township, Precinct 1",28,74,57,2,0
1113486000001,"Greendale Township, Precinct 1",25,115,80,5,1
1113898000001,"Homer Township, Precinct 1",20,71,40,0,1
1113898000002,"Homer Township, Precinct 2",15,84,63,6,0
1113898000003,"Homer Township, Precinct 3",27,107,51,5,0
1113916000001,"Hope Township, Precinct 1",21,133,79,6,0
1114062000001,"Ingersoll Township, Precinct 1",21,117,69,4,1
1114062000002,"Ingersoll Township, Precinct 2",15,54,71,5,0
1114156000001,"Jasper Township, Precinct 1",13,70,46,3,0
1114176000001,"Jerome Township, Precinct 1",39,161,103,3,0
1114176000002,"Jerome Township, Precinct 2",36,138,138,6,0
1114616000001,"Larkin Township, Precinct 1",60,259,119,11,0
1114616000002,"Larkin Township, Precinct 2",84,335,129,11,0
1114664000001,"Lee Township, Precinct 1",17,103,79,2,0
1114664000002,"Lee Township, Precinct 2",25,73,104,1,0
1114768000001,"Lincoln Township, Precinct 1",51,197,129,9,0
1115380000001,"Midland Township, Precinct 1",53,148,79,3,0
1115432000001,"Mills Township, Precinct 1",19,138,101,1,0
1115594000001,"Mount Haley Township, Precinct 1",20,103,84,1,0
1116574000001,"Porter Township, Precinct 1",11,62,69,2,0
1118402000001,"Warren Township, Precinct 1",43,127,99,5,0
