id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
1111710000001,"City of Coleman, Precinct 1",56,4,44,0
1115378001001,"City of Midland, Ward 1, Precinct 1",295,37,266,0
1115378001002,"City of Midland, Ward 1, Precinct 2",250,22,194,0
1115378002003,"City of Midland, Ward 2, Precinct 3",295,39,217,0
1115378002004,"City of Midland, Ward 2, Precinct 4",415,28,365,2
1115378003005,"City of Midland, Ward 3, Precinct 5",297,14,324,0
1115378003006,"City of Midland, Ward 3, Precinct 6",433,38,313,0
1115378004007,"City of Midland, Ward 4, Precinct 7",380,32,392,0
1115378004008,"City of Midland, Ward 4, Precinct 8",426,28,365,0
1115378005009,"City of Midland, Ward 5, Precinct 9",421,38,355,0
1115378005010,"City of Midland, Ward 5, Precinct 10",407,46,386,1
1112483000001,"Edenville Township, Precinct 1",86,12,169,0
1113182000001,"Geneva Township, Precinct 1",47,8,66,0
1113486000001,"Greendale Township, Precinct 1",67,2,60,0
1113898000001,"Homer Township, Precinct 1",74,7,112,0
1113898000002,"Homer Township, Precinct 2",66,4,65,0
1113898000003,"Homer Township, Precinct 3",91,11,125,1
1113916000001,"Hope Township, Precinct 1",54,3,81,0
1114062000001,"Ingersoll Township, Precinct 1",66,12,104,2
1114062000002,"Ingersoll Township, Precinct 2",49,8,66,1
1114156000001,"Jasper Township, Precinct 1",23,3,63,0
1114176000001,"Jerome Township, Precinct 1",133,18,163,0
1114176000002,"Jerome Township, Precinct 2",79,17,149,0
1114616000001,"Larkin Township, Precinct 1",140,9,127,1
1114616000002,"Larkin Township, Precinct 2",192,15,190,0
1114664000001,"Lee Township, Precinct 1",70,5,109,0
1114664000002,"Lee Township, Precinct 2",67,8,94,0
1114768000001,"Lincoln Township, Precinct 1",118,20,198,1
1115380000001,"Midland Township, Precinct 1",120,16,119,0
1115432000001,"Mills Township, Precinct 1",72,8,123,0
1115594000001,"Mount Haley Township, Precinct 1",89,20,102,0
1116574000001,"Porter Township, Precinct 1",24,12,79,0
1118402000001,"Warren Township, Precinct 1",42,2,117,1
