id,name,Ben Ambrose,Jamie Hill,Clyde Welford,Write-in
1111710000001,"City of Coleman, Precinct 1",45,40,4,0
1112483000001,"Edenville Township, Precinct 1",82,102,28,1
1113182000001,"Geneva Township, Precinct 1",43,47,12,1
1113486000001,"Greendale Township, Precinct 1",42,58,11,0
1114156000001,"Jasper Township, Precinct 1",25,51,5,0
1118402000001,"Warren Township, Precinct 1",57,57,23,2
