id,name,ballots,registered,turnout
991432000001,"Center Line, Precinct 1",417,1470,28.37
991432000002,"Center Line, Precinct 2",348,1371,25.38
991432000003,"Center Line, Precinct 3",733,3249,22.56
991432000004,"Center Line, Precinct 4",221,970,22.78
992429000001,"Eastpointe, Precinct 1",793,3906,20.30
992429000002,"Eastpointe, Precinct 2",720,3283,21.93
992429000003,"Eastpointe, Precinct 3",776,3598,21.57
992429000004,"Eastpointe, Precinct 4",988,4567,21.63
992429000005,"Eastpointe, Precinct 5",1012,4305,23.51
992429000006,"Eastpointe, Precinct 6",631,2946,21.42
992429000007,"Eastpointe, Precinct 7",931,3645,25.54
992429000008,"Eastpointe, Precinct 8",808,2530,31.94
993042000001,"Fraser, Precinct 1",761,2805,27.13
993042000002,"Fraser, Precinct 2",927,3020,30.70
993042000003,"Fraser, Precinct 3",646,2184,29.58
993042000004,"Fraser, Precinct 4",594,2241,26.51
993042000005,"Fraser, Precinct 5",773,2012,38.42
998245300002,Grosse Pointe Shores 2,36,76,47.37
995296000001,"Memphis, Precinct 1",156,642,24.30
995582000001,"Mount Clemens, Precinct 1",317,1505,21.06
995582000002,"Mount Clemens, Precinct 2",523,1489,35.12
995582000003,"Mount Clemens, Precinct 3",647,3152,20.53
995582000004,"Mount Clemens, Precinct 4",346,1538,22.50
995582000005,"Mount Clemens, Precinct 5",635,1797,35.34
995582000006,"Mount Clemens, Precinct 6",641,3128,20.49
995710000001,"New Baltimore, Precinct 1",460,1521,30.24
995710000002,"New Baltimore, Precinct 2",383,1202,31.86
995710000003,"New Baltimore, Precinct 3",825,2815,29.31
995710000004,"New Baltimore, Precinct 4",687,2413,28.47
995710000005,"New Baltimore, Precinct 5",688,2292,30.02
996838000001,"Richmond, Precinct 1",768,2585,29.71
996838000002,"Richmond, Precinct 2",644,2232,28.85
996980000001,"Roseville, Precinct 1",579,2904,19.94
996980000002,"Roseville, Precinct 2",800,3227,24.79
996980000003,"Roseville, Precinct 3",515,2505,20.56
996980000004,"Roseville, Precinct 4",873,4250,20.54
996980000005,"Roseville, Precinct 5",615,2776,22.15
996980000006,"Roseville, Precinct 6",726,3610,20.11
