id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
1130052000001,"Aetna Township, Precinct 1",9,0,4,0
1130908000001,"Bloomfield Township, Precinct 1",18,2,28,0
1131220000001,"Butterfield Township, Precinct 1",12,1,32,0
1131244000001,"Caldwell Township, Precinct 1",36,3,31,0
1131590000001,"Clam Union Township, Precinct 1",8,1,18,0
1132620000001,"Enterprise Township, Precinct 1",7,0,6,0
1132944000001,"Forest Township, Precinct 1",30,8,38,0
1133862000001,"Holland Township, Precinct 1",4,1,14,0
1134438000001,"Lake Township, Precinct 1",79,28,156,0
1135928000001,"Norwich Township, Precinct 1",17,2,20,0
1136446000001,"Pioneer Township, Precinct 1",9,3,17,0
1136784000001,"Reeder Township, Precinct 1",39,3,42,0
1136828000001,"Richland Township, Precinct 1",17,3,35,0
1136882000001,"Riverside Township, Precinct 1",12,2,13,0
1138556000001,"West Branch Township, Precinct 1",8,0,18,0
1134448000001,"Lake City, Precinct 1",32,1,53,0
1134998000001,"McBain, Precinct 1",9,1,11,0
