id,name,Jocelyn Benson,Christopher Robert Swanson,Write-in
393464000001,"City of Grayling, Precinct 1",118,39,1
390660000001,"Beaver Creek Township, Precinct 1",145,36,1
393466000305,"Grayling Charter Township, Precinct 305",147,56,0
393466000306,"Grayling Charter Township, Precinct 306",163,38,0
393048000001,"Frederic Township, Precinct 1",122,33,0
397476000001,"South Branch Township, Precinct 1",197,30,0
395094000501,"Maple Forest Township, Precinct 1",54,9,0
394952000001,"Lovells Township, Precinct 1",65,20,0
393466000304,"Grayling Charter Township, Precinct 304",219,70,0
