id,name,Jocelyn Benson,Christopher Robert Swanson,Write-in
890844000001,"Bingham Township, Precinct 1",310,29,0
891434000001,"Centerville Township, Precinct 1",159,10,0
891640000001,"Cleveland Township, Precinct 1",0,0,0
892570000001,"Elmwood Township, Precinct 1",445,32,0
892570000002,"Elmwood Township, Precinct 2",289,21,0
892600000001,"Empire Township, Precinct 1",0,0,0
893238000001,"Glen Arbor Township, Precinct 1",165,3,0
894232000001,"Kasson Township, Precinct 1",0,0,0
894670000001,"Leelanau Township, Precinct 1",416,13,0
894682000001,"Leland Township, Precinct 1",321,22,0
897450000001,"Solon Township, Precinct 1",176,9,0
897762000001,"Suttons Bay Township, Precinct 1",391,14,1
898034000004,"City of Traverse City, Precinct 4",0,0,0
