id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
890844000001,"Bingham Township, Precinct 1",19,119,58,4,0
891434000001,"Centerville Township, Precinct 1",9,54,23,1,1
891640000001,"Cleveland Township, Precinct 1",14,69,65,6,0
892570000001,"Elmwood Township, Precinct 1",11,101,62,1,0
892570000002,"Elmwood Township, Precinct 2",12,64,37,0,0
892600000001,"Empire Township, Precinct 1",26,110,58,7,1
893238000001,"Glen Arbor Township, Precinct 1",8,40,15,0,0
894232000001,"Kasson Township, Precinct 1",21,100,94,2,0
894670000001,"Leelanau Township, Precinct 1",16,83,50,2,0
894682000001,"Leland Township, Precinct 1",11,97,46,1,0
897450000001,"Solon Township, Precinct 1",10,87,63,0,0
897762000001,"Suttons Bay Township, Precinct 1",14,101,54,1,0
898034000004,"City of Traverse City, Precinct 4",13,14,13,1,0
