id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
890844000001,"Bingham Township, Precinct 1",154,15,177,1
891434000001,"Centerville Township, Precinct 1",75,11,80,0
891640000001,"Cleveland Township, Precinct 1",0,0,0,0
892570000001,"Elmwood Township, Precinct 1",252,20,213,1
892570000002,"Elmwood Township, Precinct 2",159,13,137,0
892600000001,"Empire Township, Precinct 1",0,0,0,0
893238000001,"Glen Arbor Township, Precinct 1",87,5,76,0
894232000001,"Kasson Township, Precinct 1",0,0,0,0
894670000001,"Leelanau Township, Precinct 1",218,13,198,0
894682000001,"Leland Township, Precinct 1",140,13,183,0
897450000001,"Solon Township, Precinct 1",85,3,98,0
897762000001,"Suttons Bay Township, Precinct 1",204,16,185,0
898034000004,"City of Traverse City, Precinct 4",0,0,0,0
