id,name,Mike Rogers,Write-in
890844000001,"Bingham Township, Precinct 1",185,1
891434000001,"Centerville Township, Precinct 1",77,0
891640000001,"Cleveland Township, Precinct 1",150,1
892570000001,"Elmwood Township, Precinct 1",172,0
892570000002,"Elmwood Township, Precinct 2",112,0
892600000001,"Empire Township, Precinct 1",194,2
893238000001,"Glen Arbor Township, Precinct 1",61,0
894232000001,"Kasson Township, Precinct 1",197,3
894670000001,"Leelanau Township, Precinct 1",143,0
894682000001,"Leland Township, Precinct 1",150,0
897450000001,"Solon Township, Precinct 1",155,0
897762000001,"Suttons Bay Township, Precinct 1",162,0
898034000004,"City of Traverse City, Precinct 4",66,0
