id,name,ballots,registered,turnout
1453020000001,"City of Frankenmuth, Precinct 1",1990.0,4139,48.08
1457052000001,"City of Saginaw, Precinct 1",445.0,2321,19.17
1457052000002,"City of Saginaw, Precinct 2",184.0,1325,13.89
1457052000003,"City of Saginaw, Precinct 3",348.0,2250,15.47
1457052000004,"City of Saginaw, Precinct 4",236.0,1677,14.07
1457052000005,"City of Saginaw, Precinct 5",159.0,1527,10.41
1457052000006,"City of Saginaw, Precinct 6",307.0,1889,16.25
1457052000007,"City of Saginaw, Precinct 7",412.0,2109,19.54
1457052000008,"City of Saginaw, Precinct 8",288.0,1933,14.9
1457052000009,"City of Saginaw, Precinct 9",325.0,2113,15.38
1457052000010,"City of Saginaw, Precinct 10",542.0,2645,20.49
1457052000011,"City of Saginaw, Precinct 11",455.0,2707,16.81
1457052000012,"City of Saginaw, Precinct 12",366.0,2747,13.32
1457052000013,"City of Saginaw, Precinct 13",508.0,2412,21.06
1457052000014,"City of Saginaw, Precinct 14",866.0,2932,29.54
1457052000015,"City of Saginaw, Precinct 15",489.0,3111,15.72
1457052000016,"City of Saginaw, Precinct 16",886.0,2941,30.13
1458932000001,"City of Zilwaukee, Precinct 1",439.0,1297,33.85
1450092000001,"Albee Township, Precinct 1",455.0,1750,26.0
1450856000001,"Birch Run Township, Precinct 1",1401.0,3751,37.35
1450856000002,"Birch Run Township, Precinct 2",345.0,1297,26.6
1450940000001,"Blumfield Township, Precinct 1",623.0,1606,38.79
1450994000001,"Brady Township, Precinct 1",467.0,1802,25.92
1451010000001,"Brant Township, Precinct 1",533.0,1599,33.33
1451046000001,"Bridgeport Township, Precinct 1",695.0,2391,29.07
1451046000002,"Bridgeport Township, Precinct 2",1043.0,4552,22.91
1451046000003,"Bridgeport Township, Precinct 3",657.0,2021,32.51
1451156000001,"Buena Vista Charter Township, Precinct 1",313.0,1310,23.89
1451156000002,"Buena Vista Charter Township, Precinct 2",579.0,3380,17.13
1451156000003,"Buena Vista Charter Township, Precinct 3",451.0,2962,15.23
1451354000001,"Carrollton Township, Precinct 1",507.0,1841,27.54
1451354000002,"Carrollton Township, Precinct 2",702.0,2825,24.85
1451466000001,"Chapin Township, Precinct 1",187.0,775,24.13
1451516000001,"Chesaning Township, Precinct 1",1171.0,3876,30.21
1453022000001,"Frankenmuth Township, Precinct 1",799.0,1577,50.67
1453072000001,"Fremont Township, Precinct 1",548.0,1713,31.99
1454148000001,"James Township, Precinct 1",554.0,1617,34.26
1454190000001,"Jonesfield Township, Precinct 1",417.0,1376,30.31
1454380000001,"Kochville Township, Precinct 1",616.0,2049,30.06
1454456000001,"Lakefield Township, Precinct 1",276.0,771,35.8
0155096000001,"Maple Grove Township, Precinct 1",799.0,2210,36.15
1515172000001,"Marion Township, Precinct 1",143.0,671,21.31
1176830000001,"Richland Township, Precinct 1",593.0,1797,33.0
0776826000002,"Richland Township, Precinct 2",601.0,1615,37.21
1457054000001,"Saginaw Township, Precinct 1",1108.0,2891,38.33
1457054000002,"Saginaw Township, Precinct 2",1293.0,3820,33.85
1457054000003,"Saginaw Township, Precinct 3",665.0,1665,39.94
1457054000004,"Saginaw Township, Precinct 4",496.0,1310,37.86
1457054000005,"Saginaw Township, Precinct 5",911.0,2626,34.69
1457054000006,"Saginaw Township, Precinct 6",937.0,2458,38.12
1457054000007,"Saginaw Township, Precinct 7",903.0,2807,32.17
1457054000008,"Saginaw Township, Precinct 8",928.0,2537,36.58
1457054000009,"Saginaw Township, Precinct 9",1389.0,3554,39.08
1457054000010,"Saginaw Township, Precinct 10",853.0,2545,33.52
1457054000011,"Saginaw Township, Precinct 11",559.0,2475,22.59
1457054000012,"Saginaw Township, Precinct 12",1269.0,3128,40.57
1457054000013,"Saginaw Township, Precinct 13",937.0,2794,33.54
1457548000001,"Spaulding Township, Precinct 1",470.0,1767,26.6
1457066000001,"St. Charles Township, Precinct 1",802.0,2656,30.2
1457766000001,"Swan Creek Township, Precinct 1",808.0,2146,37.65
1457910000001,"Taymouth Township, Precinct 1",1236.0,3594,34.39
1457952000001,"Thomas Township, Precinct 1",546.0,1421,38.42
1457952000002,"Thomas Township, Precinct 2",586.0,1719,34.09
1457952000003,"Thomas Township, Precinct 3",1102.0,2996,36.78
1457952000004,"Thomas Township, Precinct 4",544.0,1267,42.94
1457952000005,"Thomas Township, Precinct 5",972.0,2740,35.47
1457984000001,"Tittabawassee Township, Precinct 1",769.0,2567,29.96
1457984000002,"Tittabawassee Township, Precinct 2",675.0,1807,37.35
1457984000003,"Tittabawassee Township, Precinct 3",446.0,1410,31.63
1457984000004,"Tittabawassee Township, Precinct 4",659.0,2012,32.75
1458934000001,"Zilwaukee Township, Precinct 1",16.0,72,22.22
