id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
630474000001,"City of Bad Axe, Precinct 1",124,14,164,1
631376000001,"City of Caseville, Precinct 1",21,9,64,0
633646000001,"City of Harbor Beach, Precinct 1",68,9,107,0
630842000001,"Bingham Township, Precinct 1",58,17,115,0
630906000001,"Bloomfield Township, Precinct 1",7,2,14,0
631094000001,"Brookfield Township, Precinct 1",9,2,30,0
631378000001,"Caseville Township, Precinct 1",88,14,188,0
631460000001,"Chandler Township, Precinct 1",5,2,16,0
631714000001,"Colfax Township, Precinct 1",50,6,96,0
632354000001,"Dwight Township, Precinct 1",20,2,31,1
632712000001,"Fairhaven Township, Precinct 1",23,8,58,0
633308000001,"Gore Township, Precinct 1",5,1,14,0
633426000001,"Grant Township, Precinct 1",18,3,39,0
633996000001,"Hume Township, Precinct 1",27,8,67,0
634002000001,"Huron Township, Precinct 1",8,3,19,0
634430000001,"Lake Township, Precinct 1",53,13,95,1
634764000001,"Lincoln Township, Precinct 1",7,5,32,0
635036000001,"McKinley Township, Precinct 1",4,2,21,0
635260000001,"Meade Township, Precinct 1",19,2,43,0
636052000001,"Oliver Township, Precinct 1",42,10,52,0
636236000001,"Paris Township, Precinct 1",11,0,21,0
636518000001,"Pointe Aux Barques Township, Precinct 1",3,0,4,0
636570000001,"Port Austin Township, Precinct 1",96,12,129,1
637014000001,"Rubicon Township, Precinct 1",30,2,23,0
637126000001,"Sand Beach Township, Precinct 1",34,2,60,0
637220000001,"Sebewaing Township, Precinct 1",84,17,127,0
637304000001,"Sheridan Township, Precinct 1",8,2,41,0
637316000001,"Sherman Township, Precinct 1",35,9,63,0
637388000001,"Sigel Township, Precinct 1",13,2,17,0
638214000001,"Verona Township, Precinct 1",28,3,87,0
638796000001,"Winsor Township, Precinct 1",65,9,88,0
