id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
650080000001,"Alaiedon Township, Precinct 1",57,4,27,0
650080000002,"Alaiedon Township, Precinct 2",69,5,36,0
650424000001,"Aurelius Township, Precinct 1",92,6,43,0
650424000002,"Aurelius Township, Precinct 2",57,3,20,0
651164000001,"Bunker Hill Township, Precinct 1",86,21,116,1
652142000001,"Delhi Charter Township, Precinct 1",208,3,76,1
652142000002,"Delhi Charter Township, Precinct 2",132,7,51,0
652142000003,"Delhi Charter Township, Precinct 3",195,9,68,0
652142000004,"Delhi Charter Township, Precinct 4",173,4,65,0
652142000005,"Delhi Charter Township, Precinct 5",177,14,83,0
652142000006,"Delhi Charter Township, Precinct 6",69,5,17,0
652142000007,"Delhi Charter Township, Precinct 7",76,4,29,1
652412000001,"City of East Lansing, Precinct 1",379,4,115,0
652412000002,"City of East Lansing, Precinct 2",340,6,85,1
652412000003,"City of East Lansing, Precinct 3",207,6,59,0
652412000004,"City of East Lansing, Precinct 4",159,8,49,0
652412000005,"City of East Lansing, Precinct 5",76,2,23,1
652412000006,"City of East Lansing, Precinct 6",242,0,56,0
652412000007,"City of East Lansing, Precinct 7",195,3,68,0
652412000009,"City of East Lansing, Precinct 9",85,2,19,0
652412000010,"City of East Lansing, Precinct 10",27,0,1,0
652412000011,"City of East Lansing, Precinct 11",46,0,0,0
652412000012,"City of East Lansing, Precinct 12",5,1,0,0
652412000013,"City of East Lansing, Precinct 13",20,0,0,0
654064000001,"Ingham Township, Precinct 1",148,21,156,0
654600001001,"City of Lansing, Ward 1, Precinct 1",154,6,51,0
654600001002,"City of Lansing, Ward 1, Precinct 2",125,4,24,0
654600001003,"City of Lansing, Ward 1, Precinct 3",329,8,81,0
654600001005,"City of Lansing, Ward 1, Precinct 5",328,3,56,1
654600001008,"City of Lansing, Ward 1, Precinct 8",373,5,36,0
654600001009,"City of Lansing, Ward 1, Precinct 9",120,3,22,0
654600001010,"City of Lansing, Ward 1, Precinct 10",161,2,27,0
654600002012,"City of Lansing, Ward 2, Precinct 12",217,5,60,0
654600002013,"City of Lansing, Ward 2, Precinct 13",147,5,29,0
654600002014,"City of Lansing, Ward 2, Precinct 14",127,3,24,0
654600002015,"City of Lansing, Ward 2, Precinct 15",282,6,46,0
654600002017,"City of Lansing, Ward 2, Precinct 17",121,6,39,1
654600002018,"City of Lansing, Ward 2, Precinct 18",138,3,44,1
654600002020,"City of Lansing, Ward 2, Precinct 20",115,6,25,0
654600003023,"City of Lansing, Ward 3, Precinct 23",178,5,99,0
654600003025,"City of Lansing, Ward 3, Precinct 25",148,4,53,0
654600003027,"City of Lansing, Ward 3, Precinct 27",124,6,71,0
654600003028,"City of Lansing, Ward 3, Precinct 28",97,2,64,0
654600003030,"City of Lansing, Ward 3, Precinct 30",137,7,32,0
654600004032,"City of Lansing, Ward 4, Precinct 32",260,13,102,0
654600004034,"City of Lansing, Ward 4, Precinct 34",266,3,57,0
654600004035,"City of Lansing, Ward 4, Precinct 35",344,11,83,0
654600004036,"City of Lansing, Ward 4, Precinct 36",299,4,47,0
654600004037,"City of Lansing, Ward 4, Precinct 37",144,2,26,0
654600004038,"City of Lansing, Ward 4, Precinct 38",159,4,31,0
654600004039,"City of Lansing, Ward 4, Precinct 39",281,16,100,0
654602000001,"Lansing Charter Township, Precinct 1",266,13,103,0
654602000002,"Lansing Charter Township, Precinct 2",245,4,56,0
654708000001,"Leroy Township, Precinct 1",89,8,41,0
654718000001,"City of Leslie, Precinct 1",121,4,95,0
654720000001,"Leslie Township, Precinct 1",103,28,175,0
654904000001,"Locke Township, Precinct 1",112,13,122,0
655218000001,"City of Mason, Precinct 1",149,6,78,0
655218000002,"City of Mason, Precinct 2",231,17,85,0
655314000001,"Meridian Charter Township, Precinct 1",248,3,104,0
655314000002,"Meridian Charter Township, Precinct 2",321,4,61,1
655314000003,"Meridian Charter Township, Precinct 3",152,7,41,0
655314000004,"Meridian Charter Township, Precinct 4",224,14,97,0
655314000005,"Meridian Charter Township, Precinct 5",15,1,0,0
655314000006,"Meridian Charter Township, Precinct 6",122,4,33,0
655314000007,"Meridian Charter Township, Precinct 7",112,4,44,0
655314000008,"Meridian Charter Township, Precinct 8",292,5,102,1
655314000009,"Meridian Charter Township, Precinct 9",26,1,9,0
655314000010,"Meridian Charter Township, Precinct 10",116,3,41,0
655314000011,"Meridian Charter Township, Precinct 11",195,5,52,0
655314000012,"Meridian Charter Township, Precinct 12",90,3,14,0
655314000013,"Meridian Charter Township, Precinct 13",220,6,72,0
655314000014,"Meridian Charter Township, Precinct 14",251,8,95,0
656080000001,"Onondaga Township, Precinct 1",149,23,150,1
657658000001,"Stockbridge Township, Precinct 1",213,44,188,0
658222000001,"Vevay Township, Precinct 1",77,9,49,0
658652000001,"Wheatfield Township, Precinct 1",126,12,151,0
658690000001,"White Oak Township, Precinct 1",57,12,61,0
658742000001,"City of Williamston, Precinct 1",176,4,61,0
658744000001,"Williamstown Township, Precinct 1",93,3,48,0
658744000002,"Williamstown Township, Precinct 2",122,5,47,0
