id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
650080000001,"Alaiedon Township, Precinct 1",99,13,99,0
650080000002,"Alaiedon Township, Precinct 2",112,13,97,0
650424000001,"Aurelius Township, Precinct 1",121,18,128,1
650424000002,"Aurelius Township, Precinct 2",76,17,115,0
651164000001,"Bunker Hill Township, Precinct 1",0,0,0,0
652142000001,"Delhi Charter Township, Precinct 1",327,33,355,0
652142000002,"Delhi Charter Township, Precinct 2",273,48,293,0
652142000003,"Delhi Charter Township, Precinct 3",297,51,278,0
652142000004,"Delhi Charter Township, Precinct 4",359,51,427,1
652142000005,"Delhi Charter Township, Precinct 5",353,55,337,0
652142000006,"Delhi Charter Township, Precinct 6",144,32,132,0
652142000007,"Delhi Charter Township, Precinct 7",209,17,163,1
652412000001,"City of East Lansing, Precinct 1",484,26,224,0
652412000002,"City of East Lansing, Precinct 2",343,38,266,0
652412000003,"City of East Lansing, Precinct 3",228,17,221,0
652412000004,"City of East Lansing, Precinct 4",169,20,160,0
652412000005,"City of East Lansing, Precinct 5",109,9,73,0
652412000006,"City of East Lansing, Precinct 6",282,12,129,0
652412000007,"City of East Lansing, Precinct 7",278,31,262,0
652412000009,"City of East Lansing, Precinct 9",84,4,32,0
652412000010,"City of East Lansing, Precinct 10",7,0,0,0
652412000011,"City of East Lansing, Precinct 11",26,0,0,0
652412000012,"City of East Lansing, Precinct 12",0,0,0,0
652412000013,"City of East Lansing, Precinct 13",6,0,0,0
654064000001,"Ingham Township, Precinct 1",0,0,0,0
654600001001,"City of Lansing, Ward 1, Precinct 1",184,19,161,0
654600001002,"City of Lansing, Ward 1, Precinct 2",177,12,90,0
654600001003,"City of Lansing, Ward 1, Precinct 3",345,42,260,2
654600001005,"City of Lansing, Ward 1, Precinct 5",365,32,187,0
654600001008,"City of Lansing, Ward 1, Precinct 8",408,37,152,1
654600001009,"City of Lansing, Ward 1, Precinct 9",114,16,83,0
654600001010,"City of Lansing, Ward 1, Precinct 10",169,10,83,1
654600002012,"City of Lansing, Ward 2, Precinct 12",286,34,205,2
654600002013,"City of Lansing, Ward 2, Precinct 13",154,29,219,0
654600002014,"City of Lansing, Ward 2, Precinct 14",234,26,122,0
654600002015,"City of Lansing, Ward 2, Precinct 15",236,25,165,1
654600002017,"City of Lansing, Ward 2, Precinct 17",217,25,165,0
654600002018,"City of Lansing, Ward 2, Precinct 18",244,29,326,0
654600002020,"City of Lansing, Ward 2, Precinct 20",166,29,183,0
654600003023,"City of Lansing, Ward 3, Precinct 23",314,51,401,1
654600003025,"City of Lansing, Ward 3, Precinct 25",264,51,265,0
654600003027,"City of Lansing, Ward 3, Precinct 27",152,20,198,0
654600003028,"City of Lansing, Ward 3, Precinct 28",179,22,213,1
654600003030,"City of Lansing, Ward 3, Precinct 30",234,26,193,0
654600004032,"City of Lansing, Ward 4, Precinct 32",420,54,384,0
654600004034,"City of Lansing, Ward 4, Precinct 34",327,33,182,1
654600004035,"City of Lansing, Ward 4, Precinct 35",405,36,232,0
654600004036,"City of Lansing, Ward 4, Precinct 36",278,18,114,0
654600004037,"City of Lansing, Ward 4, Precinct 37",167,13,97,0
654600004038,"City of Lansing, Ward 4, Precinct 38",231,30,155,0
654600004039,"City of Lansing, Ward 4, Precinct 39",348,63,341,2
654602000001,"Lansing Charter Township, Precinct 1",248,38,242,1
654602000002,"Lansing Charter Township, Precinct 2",228,19,129,0
654708000001,"Leroy Township, Precinct 1",124,16,162,0
654718000001,"City of Leslie, Precinct 1",0,0,0,0
654720000001,"Leslie Township, Precinct 1",0,0,0,0
654904000001,"Locke Township, Precinct 1",0,0,0,0
655218000001,"City of Mason, Precinct 1",193,42,230,0
655218000002,"City of Mason, Precinct 2",260,49,290,0
655314000001,"Meridian Charter Township, Precinct 1",433,59,363,0
655314000002,"Meridian Charter Township, Precinct 2",444,36,367,0
655314000003,"Meridian Charter Township, Precinct 3",309,58,343,0
655314000004,"Meridian Charter Township, Precinct 4",445,57,410,0
655314000005,"Meridian Charter Township, Precinct 5",9,1,3,0
655314000006,"Meridian Charter Township, Precinct 6",130,15,96,0
655314000007,"Meridian Charter Township, Precinct 7",241,35,259,0
655314000008,"Meridian Charter Township, Precinct 8",535,50,441,0
655314000009,"Meridian Charter Township, Precinct 9",34,2,24,0
655314000010,"Meridian Charter Township, Precinct 10",224,32,234,0
655314000011,"Meridian Charter Township, Precinct 11",318,27,292,0
655314000012,"Meridian Charter Township, Precinct 12",115,13,83,0
655314000013,"Meridian Charter Township, Precinct 13",402,53,320,0
655314000014,"Meridian Charter Township, Precinct 14",421,29,396,0
656080000001,"Onondaga Township, Precinct 1",0,0,0,0
657658000001,"Stockbridge Township, Precinct 1",0,0,0,0
658222000001,"Vevay Township, Precinct 1",178,37,222,0
658652000001,"Wheatfield Township, Precinct 1",0,0,0,0
658690000001,"White Oak Township, Precinct 1",0,0,0,0
658742000001,"City of Williamston, Precinct 1",282,41,303,0
658744000001,"Williamstown Township, Precinct 1",207,24,222,1
658744000002,"Williamstown Township, Precinct 2",196,34,254,0
