name,ballots,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in,id
"City of Detroit, Precinct 43",184,0,0,1,0,0,1632200004043.0
"City of Detroit, Precinct 44",129,1,0,0,0,0,1632200004044.0
"City of Detroit, Precinct 45",101,0,2,1,0,0,1632200004045.0
"City of Detroit, Precinct 46",79,0,0,0,0,0,1632200004046.0
"City of Detroit, Precinct 47",183,0,3,0,0,0,1632200004047.0
"City of Detroit, Precinct 49",39,1,0,0,0,0,1632200004049.0
"City of Detroit, Precinct 50",151,1,2,3,0,0,1632200004050.0
"City of Detroit, Precinct 51",69,1,0,0,0,0,1632200004051.0
"City of Detroit, Precinct 52",95,0,1,0,0,0,1632200004052.0
"City of Detroit, Precinct 53",131,0,1,0,0,0,1632200004053.0
"City of Detroit, Precinct 55",120,0,1,1,0,0,1632200004055.0
"City of Detroit, Precinct 56",72,0,2,0,0,0,1632200004056.0
"City of Detroit, Precinct 59",0,0,0,0,0,0,1632200003059.0
"City of Detroit, Precinct 60",12,0,0,0,0,0,1632200007060.0
"City of Detroit, Precinct 61",109,0,0,1,0,0,1632200003061.0
"City of Detroit, Precinct 62",147,0,0,0,0,0,1632200003062.0
"City of Detroit, Precinct 64",61,0,1,0,0,0,1632200003064.0
"City of Detroit, Precinct 65",172,0,2,2,1,0,1632200003065.0
"City of Detroit, Precinct 66",60,2,0,0,0,0,1632200003066.0
"City of Detroit, Precinct 68",273,0,3,0,0,0,1632200003068.0
"City of Detroit, Precinct 69",11,0,1,0,0,0,1632200006069.0
"City of Detroit, Precinct 70",68,1,0,0,0,0,1632200003070.0
"City of Detroit, Precinct 71",79,0,1,4,1,0,1632200003071.0
"City of Detroit, Precinct 72",71,1,0,1,1,0,1632200003072.0
"City of Detroit, Precinct 73",58,0,0,0,0,0,1632200003073.0
"City of Detroit, Precinct 74",68,0,0,3,0,0,1632200003074.0
"City of Detroit, Precinct 75",122,0,1,1,1,0,1632200003075.0
"City of Detroit, Precinct 77",116,1,3,1,0,0,1632200003077.0
"City of Detroit, Precinct 78",67,0,0,0,0,0,1632200003078.0
"City of Detroit, Precinct 79",155,1,0,0,0,0,1632200003079.0
"City of Detroit, Precinct 80",89,0,0,0,0,0,1632200003080.0
"City of Detroit, Precinct 81",150,2,0,3,0,0,1632200003081.0
"City of Detroit, Precinct 82",102,1,3,2,0,0,1632200003082.0
"City of Detroit, Precinct 83",112,0,0,1,0,0,1632200003083.0
"City of Detroit, Precinct 84",126,0,1,0,0,0,1632200003084.0
"City of Detroit, Precinct 85",51,0,3,1,0,0,1632200003085.0
"City of Detroit, Precinct 86",130,0,2,1,0,0,1632200003086.0
"City of Detroit, Precinct 88",131,0,0,0,0,0,1632200003088.0
"City of Detroit, Precinct 89",77,0,1,0,0,0,1632200003089.0
"City of Detroit, Precinct 90",61,0,0,0,0,0,1632200003090.0
"City of Detroit, Precinct 91",131,0,1,1,0,0,1632200003091.0
"City of Detroit, Precinct 92",141,4,7,6,0,0,1632200003092.0
"City of Detroit, Precinct 93",40,0,0,0,0,0,1632200003093.0
"City of Detroit, Precinct 94",125,0,2,1,0,0,1632200003094.0
"City of Detroit, Precinct 95",122,1,1,8,0,0,1632200003095.0
"City of Detroit, Precinct 97",56,0,1,1,0,0,1632200003097.0
"City of Detroit, Precinct 98",58,0,1,2,1,0,1632200003098.0
"City of Detroit, Precinct 100",63,0,0,0,0,0,1632200003100.0
"City of Detroit, Precinct 101",83,0,0,0,0,0,1632200004101.0
"City of Detroit, Precinct 102",54,0,0,0,0,0,1632200003102.0
"City of Detroit, Precinct 103",76,0,1,1,0,0,1632200004103.0
"City of Detroit, Precinct 105",165,1,2,0,1,0,1632200004105.0
"City of Detroit, Precinct 107",26,0,1,0,0,0,1632200003107.0
"City of Detroit, Precinct 111",105,0,1,0,0,0,1632200004111.0
"City of Detroit, Precinct 112",134,1,1,1,0,0,1632200004112.0
"City of Detroit, Precinct 115",183,1,2,0,0,0,1632200004115.0
"City of Detroit, Precinct 116",171,1,0,0,0,0,1632200004116.0
"City of Detroit, Precinct 120",167,0,0,1,0,0,1632200005120.0
"City of Detroit, Precinct 121",119,0,1,0,0,0,1632200003121.0
"City of Detroit, Precinct 122",53,0,0,0,0,0,1632200005122.0
"City of Detroit, Precinct 123",28,0,0,0,0,0,1632200005123.0
"City of Detroit, Precinct 124",596,3,3,1,0,0,1632200005124.0
"City of Detroit, Precinct 125",449,0,4,0,0,0,1632200005125.0
"City of Detroit, Precinct 126",168,0,3,0,0,0,1632200005126.0
"City of Detroit, Precinct 128",105,0,3,1,0,0,1632200005128.0
"City of Detroit, Precinct 129",63,0,1,1,0,0,1632200005129.0
"City of Detroit, Precinct 130",92,0,0,1,0,0,1632200005130.0
"City of Detroit, Precinct 132",393,1,5,1,0,0,1632200005132.0
"City of Detroit, Precinct 133",241,2,8,5,0,0,1632200005133.0
"City of Detroit, Precinct 134",208,0,5,1,0,0,1632200005134.0
"City of Detroit, Precinct 135",153,0,0,0,0,0,1632200004135.0
"City of Detroit, Precinct 136",373,1,1,2,0,0,1632200005136.0
"City of Detroit, Precinct 137",47,0,0,1,0,0,1632200005137.0
"City of Detroit, Precinct 138",193,2,4,2,0,0,1632200005138.0
"City of Detroit, Precinct 139",182,0,0,1,0,0,1632200005139.0
"City of Detroit, Precinct 140",111,1,4,1,0,0,1632200005140.0
"City of Detroit, Precinct 143",134,3,3,1,0,0,1632200006143.0
"City of Detroit, Precinct 144",168,3,3,1,0,0,1632200006144.0
"City of Detroit, Precinct 145",98,2,3,3,0,0,1632200006145.0
"City of Detroit, Precinct 146",191,1,8,1,0,0,1632200006146.0
"City of Detroit, Precinct 147",154,0,2,1,0,0,1632200005147.0
"City of Detroit, Precinct 148",85,1,2,1,0,0,1632200006148.0
"City of Detroit, Precinct 150",160,0,3,0,0,0,1632200006150.0
"City of Detroit, Precinct 151",366,2,3,1,0,0,1632200006151.0
"City of Detroit, Precinct 156",118,0,0,1,0,0,1632200005156.0
"City of Detroit, Precinct 157",130,2,3,1,0,0,1632200006157.0
"City of Detroit, Precinct 158",180,0,3,2,0,0,1632200005158.0
"City of Detroit, Precinct 159",133,2,3,1,0,0,1632200005159.0
"City of Detroit, Precinct 161",145,1,2,0,0,1,1632200005161.0
"City of Detroit, Precinct 162",208,0,3,0,0,0,1632200005162.0
"City of Detroit, Precinct 164",57,0,1,1,0,0,1632200005164.0
"City of Detroit, Precinct 165",302,2,2,1,0,0,1632200005165.0
"City of Detroit, Precinct 166",45,0,0,0,0,0,1632200007166.0
"City of Detroit, Precinct 167",171,0,0,0,0,0,1632200005167.0
"City of Detroit, Precinct 168",171,1,1,1,0,0,1632200005168.0
"City of Detroit, Precinct 169",119,0,3,1,0,0,1632200005169.0
"City of Detroit, Precinct 172",106,0,2,0,0,0,1632200003172.0
"City of Detroit, Precinct 173",160,0,3,3,0,0,1632200003173.0
"City of Detroit, Precinct 174",62,0,1,0,0,0,1632200003174.0
"City of Detroit, Precinct 175",35,2,0,0,0,0,1632200003175.0
"City of Detroit, Precinct 176",115,1,0,0,0,0,1632200003176.0
"City of Detroit, Precinct 177",105,0,3,0,0,0,1632200003177.0
"City of Detroit, Precinct 178",96,2,3,0,0,0,1632200003178.0
"City of Detroit, Precinct 180",78,0,0,0,0,0,1632200003180.0
"City of Detroit, Precinct 182",166,0,2,1,0,0,1632200003182.0
"City of Detroit, Precinct 183",53,0,1,0,0,0,1632200003183.0
"City of Detroit, Precinct 184",195,0,0,2,0,0,1632200003184.0
"City of Detroit, Precinct 185",103,0,0,0,0,0,1632200003185.0
"City of Detroit, Precinct 188",86,0,1,0,0,0,1632200003188.0
"City of Detroit, Precinct 189",112,0,2,0,0,0,1632200003189.0
"City of Detroit, Precinct 190",56,0,0,0,0,0,1632200003190.0
"City of Detroit, Precinct 191",121,0,0,1,0,0,1632200003191.0
"City of Detroit, Precinct 192",102,0,2,0,0,0,1632200003192.0
"City of Detroit, Precinct 193",69,0,0,1,0,0,1632200003193.0
"City of Detroit, Precinct 194",55,0,0,0,0,0,1632200003194.0
"City of Detroit, Precinct 195",149,0,0,0,0,0,1632200003195.0
"City of Detroit, Precinct 197",53,0,3,0,0,0,1632200003197.0
"City of Detroit, Precinct 198",96,1,0,1,0,0,1632200003198.0
"City of Detroit, Precinct 199",42,0,0,0,0,0,1632200003199.0
"City of Detroit, Precinct 200",142,0,1,0,0,0,1632200002200.0
"City of Detroit, Precinct 201",358,1,2,4,0,0,1632200002201.0
"City of Detroit, Precinct 203",247,0,1,2,0,0,1632200002203.0
"City of Detroit, Precinct 204",177,1,2,1,0,0,1632200002204.0
"City of Detroit, Precinct 207",275,0,2,5,0,0,1632200002207.0
"City of Detroit, Precinct 208",275,0,4,1,0,0,1632200002208.0
"City of Detroit, Precinct 209",83,0,0,0,0,0,1632200002209.0
"City of Detroit, Precinct 210",89,0,1,0,0,0,1632200002210.0
"City of Detroit, Precinct 211",158,1,1,2,0,0,1632200002211.0
"City of Detroit, Precinct 212",159,0,1,1,1,0,1632200005212.0
"City of Detroit, Precinct 215",76,0,1,0,0,0,1632200005215.0
"City of Detroit, Precinct 216",59,0,0,0,0,0,1632200005216.0
"City of Detroit, Precinct 217",107,0,0,0,0,0,1632200005217.0
"City of Detroit, Precinct 218",48,0,1,0,0,0,1632200005218.0
"City of Detroit, Precinct 219",65,0,0,1,0,0,1632200005219.0
"City of Detroit, Precinct 220",75,0,0,0,0,0,1632200005220.0
"City of Detroit, Precinct 221",257,0,1,1,0,0,1632200002221.0
"City of Detroit, Precinct 222",97,0,0,0,0,0,1632200002222.0
"City of Detroit, Precinct 223",143,0,0,1,0,0,1632200002223.0
"City of Detroit, Precinct 224",221,1,3,0,0,0,1632200002224.0
"City of Detroit, Precinct 225",191,0,4,0,0,0,1632200002225.0
"City of Detroit, Precinct 226",143,0,2,1,0,0,1632200002226.0
"City of Detroit, Precinct 227",107,0,0,0,0,0,1632200002227.0
"City of Detroit, Precinct 228",232,0,2,2,0,0,1632200002228.0
"City of Detroit, Precinct 229",196,0,2,1,0,0,1632200002229.0
"City of Detroit, Precinct 230",240,0,1,0,0,0,1632200002230.0
"City of Detroit, Precinct 231",154,0,0,0,0,0,1632200002231.0
"City of Detroit, Precinct 232",199,0,0,0,0,0,1632200002232.0
"City of Detroit, Precinct 233",249,0,1,0,0,0,1632200002233.0
"City of Detroit, Precinct 234",126,0,0,0,0,0,1632200002234.0
"City of Detroit, Precinct 236",223,0,1,0,0,0,1632200002236.0
"City of Detroit, Precinct 238",93,0,0,0,0,0,1632200002238.0
"City of Detroit, Precinct 239",100,0,2,0,1,0,1632200002239.0
"City of Detroit, Precinct 240",119,0,2,0,0,0,1632200002240.0
"City of Detroit, Precinct 241",99,0,2,0,0,0,1632200002241.0
"City of Detroit, Precinct 242",117,0,2,0,0,0,1632200002242.0
"City of Detroit, Precinct 243",86,0,0,0,0,0,1632200002243.0
"City of Detroit, Precinct 244",204,2,1,0,0,0,1632200002244.0
"City of Detroit, Precinct 246",85,0,1,0,0,0,1632200002246.0
"City of Detroit, Precinct 247",200,1,0,0,0,0,1632200002247.0
"City of Detroit, Precinct 248",70,0,2,0,0,0,1632200002248.0
"City of Detroit, Precinct 249",99,0,1,1,0,0,1632200002249.0
"City of Detroit, Precinct 250",94,0,0,0,0,0,1632200002250.0
"City of Detroit, Precinct 251",84,0,0,1,0,0,1632200002251.0
"City of Detroit, Precinct 252",105,0,1,0,0,0,1632200002252.0
"City of Detroit, Precinct 253",96,0,1,0,0,0,1632200002253.0
"City of Detroit, Precinct 254",161,1,2,0,1,1,1632200002254.0
"City of Detroit, Precinct 256",106,0,0,1,0,0,1632200002256.0
"City of Detroit, Precinct 257",287,0,1,0,0,0,1632200002257.0
"City of Detroit, Precinct 258",145,0,0,0,0,0,1632200002258.0
"City of Detroit, Precinct 259",99,0,2,1,0,0,1632200002259.0
"City of Detroit, Precinct 260",121,0,1,0,0,0,1632200002260.0
"City of Detroit, Precinct 261",252,1,5,2,0,0,1632200001261.0
"City of Detroit, Precinct 263",353,1,6,1,0,0,1632200001263.0
"City of Detroit, Precinct 264",150,1,1,1,0,0,1632200001264.0
"City of Detroit, Precinct 265",171,0,3,0,0,0,1632200001265.0
"City of Detroit, Precinct 266",15,0,0,0,0,0,1632200001266.0
"City of Detroit, Precinct 267",78,0,0,0,0,0,1632200001267.0
"City of Detroit, Precinct 268",74,0,1,0,0,0,1632200001268.0
"City of Detroit, Precinct 269",105,1,2,0,0,0,1632200001269.0
"City of Detroit, Precinct 271",254,1,1,2,0,0,1632200001271.0
"City of Detroit, Precinct 272",21,0,0,0,0,0,1632200001272.0
"City of Detroit, Precinct 273",60,0,2,0,0,0,1632200001273.0
"City of Detroit, Precinct 275",173,0,1,1,0,0,1632200001275.0
"City of Detroit, Precinct 276",188,0,0,0,0,0,1632200001276.0
"City of Detroit, Precinct 278",142,0,2,0,0,0,1632200001278.0
"City of Detroit, Precinct 279",261,0,3,0,1,0,1632200001279.0
"City of Detroit, Precinct 280",84,0,2,3,0,0,1632200001280.0
"City of Detroit, Precinct 281",266,0,1,1,0,0,1632200001281.0
"City of Detroit, Precinct 282",245,1,1,0,0,0,1632200001282.0
"City of Detroit, Precinct 283",213,0,1,0,0,0,1632200001283.0
"City of Detroit, Precinct 285",170,0,1,0,0,0,1632200001285.0
"City of Detroit, Precinct 286",165,0,1,0,0,0,1632200001286.0
"City of Detroit, Precinct 287",95,0,0,2,0,0,1632200001287.0
"City of Detroit, Precinct 288",114,0,0,0,0,0,1632200002288.0
"City of Detroit, Precinct 289",76,0,0,0,0,0,1632200002289.0
"City of Detroit, Precinct 290",79,1,1,0,0,1,1632200002290.0
"City of Detroit, Precinct 291",172,1,1,2,0,0,1632200002291.0
"City of Detroit, Precinct 292",116,0,0,0,0,0,1632200002292.0
"City of Detroit, Precinct 293",84,0,0,0,0,0,1632200002293.0
"City of Detroit, Precinct 294",126,0,0,0,1,0,1632200002294.0
"City of Detroit, Precinct 295",173,0,1,0,1,0,1632200002295.0
"City of Detroit, Precinct 296",157,0,0,1,0,0,1632200002296.0
"City of Detroit, Precinct 297",163,0,1,0,0,0,1632200001297.0
"City of Detroit, Precinct 298",154,1,4,3,0,0,1632200001298.0
"City of Detroit, Precinct 299",130,1,1,1,0,0,1632200001299.0
"City of Detroit, Precinct 300",99,1,4,6,1,0,1632200001300.0
"City of Detroit, Precinct 301",60,1,5,1,0,0,1632200001301.0
"City of Detroit, Precinct 302",153,0,2,2,0,0,1632200001302.0
"City of Detroit, Precinct 304",68,2,0,1,0,0,1632200001304.0
"City of Detroit, Precinct 305",145,1,1,0,0,0,1632200001305.0
"City of Detroit, Precinct 306",116,1,2,0,0,0,1632200001306.0
"City of Detroit, Precinct 307",128,1,2,0,0,0,1632200001307.0
"City of Detroit, Precinct 308",217,2,0,0,0,0,1632200001308.0
"City of Detroit, Precinct 309",105,2,1,0,0,0,1632200001309.0
"City of Detroit, Precinct 310",108,0,0,1,0,0,1632200001310.0
"City of Detroit, Precinct 311",184,0,1,1,0,0,1632200001311.0
"City of Detroit, Precinct 312",196,1,1,1,0,0,1632200001312.0
"City of Detroit, Precinct 313",137,1,1,0,0,0,1632200002313.0
"City of Detroit, Precinct 315",158,0,2,0,1,0,1632200001315.0
"City of Detroit, Precinct 316",126,0,3,1,0,0,1632200001316.0
"City of Detroit, Precinct 317",72,0,0,2,0,0,1632200001317.0
"City of Detroit, Precinct 318",31,0,0,0,0,0,1632200002318.0
"City of Detroit, Precinct 319",98,0,0,0,0,0,1632200001319.0
"City of Detroit, Precinct 320",127,0,3,1,0,0,1632200001320.0
"City of Detroit, Precinct 321",60,0,0,0,0,0,1632200001321.0
"City of Detroit, Precinct 323",281,2,8,2,0,0,1632200001323.0
"City of Detroit, Precinct 324",242,0,1,1,0,0,1632200001324.0
"City of Detroit, Precinct 325",121,1,2,1,0,0,1632200001325.0
"City of Detroit, Precinct 326",284,0,4,5,0,0,1632200001326.0
"City of Detroit, Precinct 328",86,0,1,0,0,0,1632200001328.0
"City of Detroit, Precinct 329",71,0,1,2,0,0,1632200001329.0
"City of Detroit, Precinct 330",181,0,5,0,0,0,1632200007330.0
"City of Detroit, Precinct 331",129,0,1,0,0,0,1632200007331.0
"City of Detroit, Precinct 333",79,0,2,0,0,0,1632200007333.0
"City of Detroit, Precinct 334",33,0,2,0,0,0,1632200007334.0
"City of Detroit, Precinct 335",76,0,2,0,0,0,1632200007335.0
"City of Detroit, Precinct 336",122,1,3,0,0,0,1632200007336.0
"City of Detroit, Precinct 337",58,4,1,8,0,0,1632200007337.0
"City of Detroit, Precinct 338",89,1,7,3,0,0,1632200007338.0
"City of Detroit, Precinct 339",70,0,3,2,1,2,1632200007339.0
"City of Detroit, Precinct 340",34,0,3,0,0,0,1632200007340.0
"City of Detroit, Precinct 341",100,4,1,2,0,0,1632200007341.0
"City of Detroit, Precinct 342",147,1,7,4,0,0,1632200007342.0
"City of Detroit, Precinct 343",123,0,4,2,0,0,1632200007343.0
"City of Detroit, Precinct 344",102,0,0,0,0,0,1632200007344.0
"City of Detroit, Precinct 345",167,0,4,0,0,0,1632200007345.0
"City of Detroit, Precinct 346",92,0,0,0,0,0,1632200007346.0
"City of Detroit, Precinct 347",211,1,0,1,1,0,1632200007347.0
"City of Detroit, Precinct 348",109,1,0,0,0,0,1632200007348.0
"City of Detroit, Precinct 349",171,1,4,0,0,0,1632200007349.0
"City of Detroit, Precinct 350",32,0,0,0,0,0,1632200001350.0
"City of Detroit, Precinct 351",72,2,0,2,0,0,1632200001351.0
"City of Detroit, Precinct 352",175,2,3,2,0,0,1632200001352.0
"City of Detroit, Precinct 353",21,0,0,0,0,0,1632200007353.0
"City of Detroit, Precinct 355",99,2,4,7,0,0,1632200007355.0
"City of Detroit, Precinct 356",121,1,1,0,0,0,1632200007356.0
"City of Detroit, Precinct 357",171,0,1,0,0,0,1632200001357.0
"City of Detroit, Precinct 359",206,0,0,0,0,0,1632200001359.0
"City of Detroit, Precinct 360",6,0,0,0,0,0,1632200006360.0
"City of Detroit, Precinct 361",237,0,4,1,0,0,1632200001361.0
"City of Detroit, Precinct 362",46,0,0,0,0,0,1632200001362.0
"City of Detroit, Precinct 363",104,0,0,0,0,0,1632200007363.0
"City of Detroit, Precinct 364",144,0,1,0,1,0,1632200007364.0
