name,ballots,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in,id
"City of Detroit, Precinct 409",137,0,2,0,0,0,1632200007409.0
"City of Detroit, Precinct 41",108,0,1,0,0,0,1632200004041.0
"City of Detroit, Precinct 410",266,0,2,1,0,0,1632200007410.0
"City of Detroit, Precinct 411",235,0,2,0,0,0,1632200007411.0
"City of Detroit, Precinct 413",246,1,2,0,0,0,1632200007413.0
"City of Detroit, Precinct 414",71,0,1,0,0,0,1632200007414.0
"City of Detroit, Precinct 415",158,0,0,0,0,0,1632200007415.0
"City of Detroit, Precinct 416",58,0,0,0,0,0,1632200006416.0
"City of Detroit, Precinct 417",50,0,1,1,0,0,1632200006417.0
"City of Detroit, Precinct 418",133,1,0,2,0,0,1632200006418.0
"City of Detroit, Precinct 419",141,0,0,0,0,0,1632200006419.0
"City of Detroit, Precinct 420",82,0,0,0,0,0,1632200006420.0
"City of Detroit, Precinct 421",23,0,0,0,0,0,1632200006421.0
"City of Detroit, Precinct 422",89,0,4,0,0,0,1632200006422.0
"City of Detroit, Precinct 423",82,0,0,2,0,0,1632200006423.0
"City of Detroit, Precinct 424",47,1,4,2,0,0,1632200006424.0
"City of Detroit, Precinct 425",121,0,5,2,1,0,1632200006425.0
"City of Detroit, Precinct 426",162,0,0,1,0,0,1632200005426.0
"City of Detroit, Precinct 428",160,0,1,0,0,0,1632200005428.0
"City of Detroit, Precinct 429",95,0,0,1,0,0,1632200005429.0
"City of Detroit, Precinct 43",225,0,0,1,0,0,1632200004043.0
"City of Detroit, Precinct 430",157,0,4,0,0,0,1632200005430.0
"City of Detroit, Precinct 432",145,1,2,1,0,0,1632200005432.0
"City of Detroit, Precinct 433",99,0,0,1,0,0,1632200005433.0
"City of Detroit, Precinct 434",82,1,0,1,0,0,1632200005434.0
"City of Detroit, Precinct 435",37,0,0,0,0,0,1632200005435.0
"City of Detroit, Precinct 436",223,0,5,1,0,0,1632200005436.0
"City of Detroit, Precinct 437",98,0,0,0,0,0,1632200005437.0
"City of Detroit, Precinct 438",91,0,1,0,0,0,1632200005438.0
"City of Detroit, Precinct 439",104,0,2,0,0,0,1632200005439.0
"City of Detroit, Precinct 44",180,1,0,0,0,0,1632200004044.0
"City of Detroit, Precinct 440",46,0,0,0,0,0,1632200005440.0
"City of Detroit, Precinct 441",178,0,3,0,0,0,1632200005441.0
"City of Detroit, Precinct 442",264,0,3,0,1,0,1632200005442.0
"City of Detroit, Precinct 443",4,0,0,0,0,0,1632200005443.0
"City of Detroit, Precinct 444",0,0,0,0,0,0,1632200006444.0
"City of Detroit, Precinct 446",105,0,0,0,0,0,1632200005446.0
"City of Detroit, Precinct 447",110,0,2,0,0,0,1632200005447.0
"City of Detroit, Precinct 448",70,1,1,0,0,0,1632200005448.0
"City of Detroit, Precinct 449",102,0,3,1,0,0,1632200005449.0
"City of Detroit, Precinct 45",126,0,2,1,0,0,1632200004045.0
"City of Detroit, Precinct 450",0,0,0,0,0,0,1632200005450.0
"City of Detroit, Precinct 452",60,0,0,2,0,0,1632200005452.0
"City of Detroit, Precinct 453",82,0,1,0,0,0,1632200006453.0
"City of Detroit, Precinct 457",89,0,1,0,1,0,1632200006457.0
"City of Detroit, Precinct 458",70,0,1,0,0,0,1632200006458.0
"City of Detroit, Precinct 46",86,0,0,0,0,0,1632200004046.0
"City of Detroit, Precinct 460",90,1,2,2,0,0,1632200006460.0
"City of Detroit, Precinct 461",343,3,5,4,2,0,1632200006461.0
"City of Detroit, Precinct 462",148,1,2,1,0,0,1632200006462.0
"City of Detroit, Precinct 464",238,2,8,0,0,0,1632200006464.0
"City of Detroit, Precinct 466",202,1,1,3,0,0,1632200006466.0
"City of Detroit, Precinct 47",255,0,3,0,0,0,1632200004047.0
"City of Detroit, Precinct 470",135,2,0,2,0,0,1632200006470.0
"City of Detroit, Precinct 471",86,0,2,0,0,1,1632200006471.0
"City of Detroit, Precinct 472",100,0,3,5,1,0,1632200006472.0
"City of Detroit, Precinct 473",152,1,9,5,0,0,1632200006473.0
"City of Detroit, Precinct 474",65,4,2,1,0,0,1632200006474.0
"City of Detroit, Precinct 475",59,0,2,1,0,0,1632200006475.0
"City of Detroit, Precinct 477",177,9,6,9,0,0,1632200006477.0
"City of Detroit, Precinct 479",50,1,2,4,0,0,1632200006479.0
"City of Detroit, Precinct 480",108,0,4,2,0,0,1632200006480.0
"City of Detroit, Precinct 481",151,2,4,2,0,0,1632200006481.0
"City of Detroit, Precinct 482",164,0,0,1,0,0,1632200006482.0
"City of Detroit, Precinct 483",203,1,1,1,0,0,1632200006483.0
"City of Detroit, Precinct 484",158,0,4,0,1,0,1632200006484.0
"City of Detroit, Precinct 485",170,0,0,0,0,0,1632200006485.0
"City of Detroit, Precinct 49",56,2,1,0,0,0,1632200004049.0
"City of Detroit, Precinct 490",11,0,0,0,0,0,1632200002490.0
"City of Detroit, Precinct 491",191,2,0,0,0,0,1632200004491.0
"City of Detroit, Precinct 493",155,0,2,0,0,0,1632200005493.0
"City of Detroit, Precinct 495",161,0,1,0,0,0,1632200001495.0
"City of Detroit, Precinct 496",253,2,4,0,0,0,1632200005496.0
"City of Detroit, Precinct 497",107,0,0,1,0,0,1632200005497.0
"City of Detroit, Precinct 5",188,0,0,1,0,0,1632200004005.0
"City of Detroit, Precinct 50",196,1,2,3,0,0,1632200004050.0
"City of Detroit, Precinct 500",87,0,2,0,0,0,1632200006500.0
"City of Detroit, Precinct 501",144,1,3,1,0,0,1632200001501.0
"City of Detroit, Precinct 502",105,0,2,1,0,0,1632200004502.0
"City of Detroit, Precinct 51",78,1,0,0,0,0,1632200004051.0
"City of Detroit, Precinct 52",123,0,1,0,0,0,1632200004052.0
"City of Detroit, Precinct 53",170,0,2,0,1,0,1632200004053.0
"City of Detroit, Precinct 55",147,1,1,1,0,0,1632200004055.0
"City of Detroit, Precinct 56",93,0,2,1,0,0,1632200004056.0
"City of Detroit, Precinct 59",0,0,0,0,0,0,1632200003059.0
"City of Detroit, Precinct 6",191,0,0,1,0,0,1632200004006.0
"City of Detroit, Precinct 60",15,0,0,0,0,0,1632200007060.0
"City of Detroit, Precinct 61",174,0,0,1,0,0,1632200003061.0
"City of Detroit, Precinct 62",209,0,6,0,0,0,1632200003062.0
"City of Detroit, Precinct 64",84,0,1,0,0,0,1632200003064.0
"City of Detroit, Precinct 65",201,0,2,3,1,0,1632200003065.0
"City of Detroit, Precinct 66",77,2,0,0,0,0,1632200003066.0
"City of Detroit, Precinct 68",355,0,3,0,0,0,1632200003068.0
"City of Detroit, Precinct 69",12,0,1,0,0,0,1632200006069.0
"City of Detroit, Precinct 7",324,3,11,2,0,0,1632200004007.0
"City of Detroit, Precinct 70",87,1,0,0,0,0,1632200003070.0
"City of Detroit, Precinct 71",93,0,1,4,1,0,1632200003071.0
"City of Detroit, Precinct 72",81,1,0,4,1,0,1632200003072.0
"City of Detroit, Precinct 73",79,0,0,0,0,0,1632200003073.0
"City of Detroit, Precinct 74",90,0,0,3,0,0,1632200003074.0
"City of Detroit, Precinct 75",171,0,1,2,1,0,1632200003075.0
"City of Detroit, Precinct 77",141,1,3,1,0,0,1632200003077.0
"City of Detroit, Precinct 78",83,0,0,0,0,0,1632200003078.0
"City of Detroit, Precinct 79",217,1,0,0,0,0,1632200003079.0
"City of Detroit, Precinct 8",222,0,5,2,0,0,1632200004008.0
"City of Detroit, Precinct 80",111,0,0,0,0,0,1632200003080.0
"City of Detroit, Precinct 81",204,2,0,3,0,0,1632200003081.0
"City of Detroit, Precinct 82",129,1,3,2,0,0,1632200003082.0
"City of Detroit, Precinct 83",136,0,0,1,0,0,1632200003083.0
"City of Detroit, Precinct 84",186,0,1,0,0,0,1632200003084.0
"City of Detroit, Precinct 85",73,0,3,1,0,0,1632200003085.0
"City of Detroit, Precinct 86",171,0,2,3,0,0,1632200003086.0
"City of Detroit, Precinct 88",186,1,0,1,0,0,1632200003088.0
"City of Detroit, Precinct 89",102,0,1,0,0,0,1632200003089.0
"City of Detroit, Precinct 9",128,0,2,1,0,0,1632200004009.0
"City of Detroit, Precinct 90",77,0,0,0,0,0,1632200003090.0
"City of Detroit, Precinct 91",169,0,1,1,0,0,1632200003091.0
"City of Detroit, Precinct 92",196,4,7,6,0,0,1632200003092.0
"City of Detroit, Precinct 93",58,0,1,0,0,0,1632200003093.0
"City of Detroit, Precinct 94",151,0,2,1,0,0,1632200003094.0
"City of Detroit, Precinct 95",157,1,2,8,0,0,1632200003095.0
"City of Detroit, Precinct 97",78,0,1,1,0,0,1632200003097.0
"City of Detroit, Precinct 98",109,0,1,2,1,0,1632200003098.0
"City of Ecorse, Precinct 1",107,5,5,7,1,0,1632474000001.0
"City of Ecorse, Precinct 2",199,0,12,3,1,0,1632474000002.0
"City of Ecorse, Precinct 3",53,0,8,4,0,0,1632474000003.0
"City of Ecorse, Precinct 4",188,2,1,2,0,0,1632474000004.0
"City of Flat Rock, Precinct 1",281,20,27,33,2,0,1632836000001.0
"City of Flat Rock, Precinct 2",433,24,64,50,1,1,1632836000002.0
"City of Flat Rock, Precinct 3",451,23,64,65,2,1,1632836000003.0
"City of Garden City, Precinct 1",452,24,45,56,1,1,1633142000001.0
"City of Garden City, Precinct 10",304,14,24,33,0,0,1633142000010.0
"City of Garden City, Precinct 2",345,22,42,35,1,0,1633142000002.0
"City of Garden City, Precinct 3",342,17,38,31,4,0,1633142000003.0
"City of Garden City, Precinct 4",146,6,24,12,0,0,1633142000004.0
"City of Garden City, Precinct 5",209,9,21,32,0,0,1633142000005.0
"City of Garden City, Precinct 6",357,17,51,35,0,0,1633142000006.0
"City of Garden City, Precinct 7",300,12,32,40,0,0,1633142000007.0
"City of Garden City, Precinct 8",463,25,50,53,0,0,1633142000008.0
"City of Garden City, Precinct 9",300,19,26,22,1,0,1633142000009.0
"City of Gibraltar, Precinct 1",357,21,71,49,1,1,1633202000001.0
"City of Gibraltar, Precinct 2",419,18,74,78,2,0,1633202000002.0
"City of Grosse Pointe Farms, Precinct 1",1202,74,273,102,1,1,1633552000001.0
"City of Grosse Pointe Farms, Precinct 2",1232,67,213,95,0,0,1633552000002.0
"City of Grosse Pointe Park, Precinct 1",444,13,44,26,1,0,1633554000001.0
"City of Grosse Pointe Park, Precinct 2",480,12,75,27,0,0,1633554000002.0
"City of Grosse Pointe Park, Precinct 4",445,7,58,33,0,0,1633554000004.0
"City of Grosse Pointe Park, Precinct 5",407,7,33,24,1,0,1633554000005.0
"City of Grosse Pointe Park, Precinct 6",426,9,52,32,0,0,1633554000006.0
"City of Grosse Pointe Park, Precinct 7",460,12,63,27,0,2,1633554000007.0
"City of Grosse Pointe Woods, Precinct 1",1464,71,266,142,1,0,1633558000001.0
"City of Grosse Pointe Woods, Precinct 2",1342,59,237,134,2,0,1633558000002.0
"City of Grosse Pointe Woods, Precinct 3",1518,87,280,114,1,0,1633558000003.0
"City of Grosse Pointe, Precinct 1",632,36,73,51,0,0,1633548000001.0
"City of Grosse Pointe, Precinct 2",674,22,111,41,3,1,1633548000002.0
"City of Hamtramck, Precinct 1",164,2,5,3,0,0,1633628000001.0
"City of Hamtramck, Precinct 2",679,1,12,13,0,0,1633628000002.0
"City of Hamtramck, Precinct 3",690,2,23,19,2,0,1633628000003.0
"City of Hamtramck, Precinct 4",310,4,13,5,0,0,1633628000004.0
"City of Hamtramck, Precinct 5",233,3,4,5,0,0,1633628000005.0
"City of Harper Woods, Precinct 1",383,3,14,21,0,1,1633670000001.0
"City of Harper Woods, Precinct 2",616,13,29,18,0,0,1633670000002.0
"City of Harper Woods, Precinct 3",849,26,50,40,4,0,1633670000003.0
"City of Highland Park, Precinct 1",140,0,1,0,0,0,1633818000001.0
"City of Highland Park, Precinct 2",196,0,2,0,0,0,1633818000002.0
"City of Highland Park, Precinct 3",176,0,3,1,0,0,1633818000003.0
"City of Highland Park, Precinct 4",154,1,1,1,0,0,1633818000004.0
"City of Highland Park, Precinct 5",73,2,1,0,0,0,1633818000005.0
"City of Highland Park, Precinct 6",94,1,0,1,0,0,1633818000006.0
"City of Inkster, District 1 Precinct 1",175,0,2,0,0,0,1634068001001.0
"City of Inkster, District 1 Precinct 2",102,0,0,0,0,0,1634068001002.0
"City of Inkster, District 2 Precinct 1",236,3,11,1,0,0,1634068002001.0
"City of Inkster, District 2 Precinct 2",263,1,5,1,0,0,1634068002002.0
"City of Inkster, District 3 Precinct 1",165,0,2,0,0,0,1634068003001.0
"City of Inkster, District 3 Precinct 2",195,0,3,0,0,0,1634068003002.0
"City of Inkster, District 4 Precinct 1",232,3,12,12,0,0,1634068004001.0
"City of Inkster, District 4 Precinct 2",189,2,3,9,0,1,1634068004002.0
"City of Inkster, District 5 Precinct 1",268,0,2,1,0,0,1634068005001.0
"City of Inkster, District 6 Precinct 1",181,2,4,0,0,0,1634068006001.0
"City of Inkster, District 6 Precinct 2",162,0,5,2,0,0,1634068006002.0
"City of Lincoln Park, Precinct 1",590,13,65,48,1,2,1634780000001.0
"City of Lincoln Park, Precinct 11",785,37,97,86,6,1,1634780000011.0
"City of Lincoln Park, Precinct 3",545,16,31,46,3,0,1634780000003.0
"City of Lincoln Park, Precinct 5",678,34,61,76,2,0,1634780000005.0
"City of Lincoln Park, Precinct 7",644,19,54,68,3,0,1634780000007.0
"City of Lincoln Park, Precinct 9",686,26,64,80,3,0,1634780000009.0
"City of Livonia, Precinct 1",709,28,74,48,1,1,1634900000001.0
"City of Livonia, Precinct 10",1205,45,200,134,2,0,1634900000010.0
"City of Livonia, Precinct 11",976,56,138,101,3,0,1634900000011.0
"City of Livonia, Precinct 12",1081,68,152,111,6,0,1634900000012.0
"City of Livonia, Precinct 13",554,51,91,68,1,0,1634900000013.0
"City of Livonia, Precinct 14",958,38,161,83,3,0,1634900000014.0
"City of Livonia, Precinct 15",669,51,112,67,0,1,1634900000015.0
"City of Livonia, Precinct 16",869,57,116,87,2,1,1634900000016.0
"City of Livonia, Precinct 17",736,40,100,75,0,2,1634900000017.0
"City of Livonia, Precinct 18",870,22,101,79,1,0,1634900000018.0
"City of Livonia, Precinct 19",479,13,41,39,2,0,1634900000019.0
"City of Livonia, Precinct 2",832,18,85,44,0,0,1634900000002.0
"City of Livonia, Precinct 20",329,16,30,30,1,0,1634900000020.0
"City of Livonia, Precinct 21",809,50,96,84,6,0,1634900000021.0
"City of Livonia, Precinct 22",356,12,31,22,1,0,1634900000022.0
"City of Livonia, Precinct 23",411,17,34,28,0,1,1634900000023.0
"City of Livonia, Precinct 24",692,44,78,55,1,0,1634900000024.0
"City of Livonia, Precinct 25",1120,92,167,107,3,0,1634900000025.0
"City of Livonia, Precinct 26",981,60,128,74,3,0,1634900000026.0
"City of Livonia, Precinct 3",1144,57,163,101,5,1,1634900000003.0
"City of Livonia, Precinct 4",953,80,186,95,6,0,1634900000004.0
"City of Livonia, Precinct 5",677,61,110,68,0,0,1634900000005.0
"City of Livonia, Precinct 6",956,79,178,89,1,0,1634900000006.0
"City of Livonia, Precinct 7",1228,79,208,130,5,0,1634900000007.0
"City of Livonia, Precinct 8",970,60,98,80,1,0,1634900000008.0
"City of Livonia, Precinct 9",1009,36,114,70,0,0,1634900000009.0
"City of Melvindale, Precinct 1",228,5,19,13,0,0,1635294000001.0
"City of Melvindale, Precinct 2",166,9,17,13,0,0,1635294000002.0
"City of Melvindale, Precinct 3",159,8,13,6,1,0,1635294000003.0
"City of Melvindale, Precinct 4",136,7,12,10,0,0,1635294000004.0
"City of Melvindale, Precinct 5",175,8,12,11,0,0,1635294000005.0
"City of Northville, Precinct 1",724,50,125,37,1,0,1635898000001.0
"City of Plymouth, Precinct 1",660,24,57,64,1,0,1636506000001.0
"City of Plymouth, Precinct 2",306,9,22,12,0,0,1636506000002.0
"City of Plymouth, Precinct 3",726,32,94,43,1,1,1636506000003.0
"City of Plymouth, Precinct 4",554,23,80,28,1,0,1636506000004.0
"City of River Rouge, Precinct 1",73,1,7,7,0,0,1636876000001.0
"City of River Rouge, Precinct 2",69,0,3,8,0,0,1636876000002.0
"City of River Rouge, Precinct 3",56,0,4,8,0,0,1636876000003.0
"City of River Rouge, Precinct 4",117,0,0,1,0,0,1636876000004.0
"City of River Rouge, Precinct 5",92,0,0,2,0,0,1636876000005.0
"City of Riverview, Precinct 1",617,35,84,62,3,0,1636888000001.0
"City of Riverview, Precinct 2",594,29,85,75,1,0,1636888000002.0
"City of Riverview, Precinct 3",864,67,134,96,3,1,1636888000003.0
"City of Rockwood, Precinct 1",16,1,3,4,0,0,1636918000001.0
"City of Rockwood, Precinct 2",35,1,8,4,1,0,1636918000002.0
"City of Romulus, Precinct 1",266,9,19,29,0,0,1636942000001.0
"City of Romulus, Precinct 10",311,10,11,10,1,0,1636942000010.0
"City of Romulus, Precinct 2",522,4,22,45,2,1,1636942000002.0
"City of Romulus, Precinct 3",249,15,41,36,0,0,1636942000003.0
"City of Romulus, Precinct 4",318,8,26,28,0,1,1636942000004.0
"City of Romulus, Precinct 5",346,6,30,32,0,0,1636942000005.0
"City of Romulus, Precinct 6",85,2,8,6,0,0,1636942000006.0
"City of Romulus, Precinct 7",316,5,11,8,0,0,1636942000007.0
"City of Romulus, Precinct 8",561,2,16,11,2,1,1636942000008.0
"City of Romulus, Precinct 9",183,9,9,17,0,2,1636942000009.0
"City of Southgate, Precinct 1",763,31,82,62,0,0,1637496000001.0
"City of Southgate, Precinct 2",810,26,100,94,0,0,1637496000002.0
"City of Southgate, Precinct 3",853,32,103,66,4,0,1637496000003.0
"City of Southgate, Precinct 4",732,21,81,70,2,0,1637496000004.0
"City of Southgate, Precinct 5",1022,54,117,109,1,1,1637496000005.0
"City of Taylor, Precinct 1",392,21,45,41,1,0,1637900000001.0
"City of Taylor, Precinct 10",614,24,68,71,1,0,1637900000010.0
"City of Taylor, Precinct 11",313,26,51,35,1,0,1637900000011.0
"City of Taylor, Precinct 12",562,45,58,73,0,0,1637900000012.0
"City of Taylor, Precinct 13",616,17,82,72,1,0,1637900000013.0
"City of Taylor, Precinct 14",356,26,42,34,0,0,1637900000014.0
"City of Taylor, Precinct 15",444,17,50,42,1,0,1637900000015.0
"City of Taylor, Precinct 2",180,8,27,25,1,1,1637900000002.0
"City of Taylor, Precinct 3",381,17,39,33,2,0,1637900000003.0
"City of Taylor, Precinct 4",485,20,59,65,0,0,1637900000004.0
"City of Taylor, Precinct 5",769,34,120,100,2,0,1637900000005.0
"City of Taylor, Precinct 6",406,21,23,37,0,0,1637900000006.0
"City of Taylor, Precinct 7",458,35,54,56,1,0,1637900000007.0
"City of Taylor, Precinct 8",472,23,60,61,2,0,1637900000008.0
"City of Taylor, Precinct 9",483,20,63,48,0,0,1637900000009.0
"City of Trenton, Precinct 1",502,24,72,42,1,0,1638042000001.0
"City of Trenton, Precinct 2",1096,55,200,105,2,0,1638042000002.0
"City of Trenton, Precinct 3",956,44,133,127,1,0,1638042000003.0
"City of Trenton, Precinct 4",1024,72,154,88,5,0,1638042000004.0
"City of Wayne, Precinct 1",558,33,40,40,1,0,1638494000001.0
"City of Wayne, Precinct 2",665,20,50,54,0,0,1638494000002.0
"City of Wayne, Precinct 3",833,24,81,74,2,0,1638494000003.0
"City of Westland, Precinct 1",658,23,42,50,5,0,1638600000001.0
"City of Westland, Precinct 10",785,37,62,69,0,1,1638600000010.0
"City of Westland, Precinct 11",658,27,95,53,0,1,1638600000011.0
"City of Westland, Precinct 12",585,25,72,90,1,0,1638600000012.0
"City of Westland, Precinct 13",578,27,56,91,0,0,1638600000013.0
"City of Westland, Precinct 14",533,17,79,52,1,0,1638600000014.0
"City of Westland, Precinct 15",325,11,39,36,0,0,1638600000015.0
"City of Westland, Precinct 16",511,20,43,45,1,0,1638600000016.0
"City of Westland, Precinct 17",665,35,70,62,2,1,1638600000017.0
"City of Westland, Precinct 2",638,23,42,45,1,0,1638600000002.0
"City of Westland, Precinct 28",634,21,21,34,2,0,1638600000028.0
"City of Westland, Precinct 3",879,49,95,91,2,0,1638600000003.0
"City of Westland, Precinct 4",783,37,102,72,3,0,1638600000004.0
"City of Westland, Precinct 5",680,28,68,74,0,0,1638600000005.0
"City of Westland, Precinct 6",637,25,48,50,0,2,1638600000006.0
"City of Westland, Precinct 7",717,37,52,77,5,0,1638600000007.0
"City of Westland, Precinct 8",383,8,22,21,0,0,1638600000008.0
"City of Westland, Precinct 9",719,46,83,81,0,2,1638600000009.0
"City of Woodhaven, Precinct 1",412,19,71,48,2,0,1638838000001.0
"City of Woodhaven, Precinct 2",500,20,83,81,4,2,1638838000002.0
"City of Woodhaven, Precinct 3",935,51,116,95,2,0,1638838000003.0
"City of Woodhaven, Precinct 4",243,10,30,31,1,1,1638838000004.0
"City of Wyandotte, Precinct 1",683,38,71,77,1,0,1638890000001.0
"City of Wyandotte, Precinct 2",909,44,127,74,3,0,1638890000002.0
"City of Wyandotte, Precinct 3",812,34,76,84,1,1,1638890000003.0
"City of Wyandotte, Precinct 4",1101,52,143,100,9,0,1638890000004.0
"City of Wyandotte, Precinct 5",532,29,57,54,1,0,1638890000005.0
"Grosse Ile Township, Precinct 1",1440,87,272,194,8,3,1633542000001.0
"Grosse Ile Township, Precinct 2",676,66,136,76,1,1,1633542000002.0
"Grosse Ile Township, Precinct 3",925,77,246,124,2,1,1633542000003.0
"Plymouth Township, Precinct 1",987,70,143,89,2,0,1636508000001.0
"Plymouth Township, Precinct 2",1206,62,170,140,3,0,1636508000002.0
"Plymouth Township, Precinct 3",1171,74,160,93,2,0,1636508000003.0
"Plymouth Township, Precinct 4",1373,77,263,148,1,0,1636508000004.0
"Plymouth Township, Precinct 5",1119,66,210,107,1,0,1636508000005.0
"Plymouth Township, Precinct 6",1396,89,294,148,5,0,1636508000006.0
"Redford Township, Precinct 1",315,4,14,17,0,0,1636762500001.0
"Redford Township, Precinct 10",569,19,30,27,0,0,1636762500010.0
"Redford Township, Precinct 11",794,28,73,40,0,0,1636762500011.0
"Redford Township, Precinct 12",877,11,32,39,2,0,1636762500012.0
"Redford Township, Precinct 2",34,3,4,2,0,0,1636762500002.0
"Redford Township, Precinct 3",582,16,43,39,1,1,1636762500003.0
"Redford Township, Precinct 4",305,10,27,15,3,0,1636762500004.0
"Redford Township, Precinct 5",762,22,28,38,1,0,1636762500005.0
"Redford Township, Precinct 6",506,13,39,40,1,0,1636762500006.0
"Redford Township, Precinct 7",507,14,39,29,0,1,1636762500007.0
"Redford Township, Precinct 8",574,22,40,22,0,1,1636762500008.0
"Redford Township, Precinct 9",619,9,27,33,0,0,1636762500009.0
"The Village of Grosse Pointe Shores, a Michigan City, Precinct 1",655,48,185,90,3,0,1638245300001.0
"The Village of Grosse Pointe Shores, a Michigan City, Precinct 2 MACOMB",0,0,0,0,0,0,
"Township of Sumpter, Precinct 1",185,10,28,31,0,1,1637736000001.0
"Township of Sumpter, Precinct 2",366,17,52,43,7,0,1637736000002.0
"Township of Sumpter, Precinct 3",398,28,62,63,0,0,1637736000003.0
"Township of Sumpter, Precinct 4",384,19,48,68,2,0,1637736000004.0
"Van Buren Township, Precinct 1",758,38,86,61,0,1,1638166000001.0
"Van Buren Township, Precinct 2",1066,35,122,119,4,0,1638166000002.0
"Van Buren Township, Precinct 3",928,18,106,81,0,1,1638166000003.0
"Van Buren Township, Precinct 4",843,21,86,54,2,0,1638166000004.0
"Van Buren Township, Precinct 5",651,26,56,39,1,0,1638166000005.0
"Van Buren Township, Precinct 6",852,24,93,85,1,0,1638166000006.0
"Van Buren Township, Precinct 7",245,11,29,24,1,1,1638166000007.0
