id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
210752001001,"City of Benton Harbor, Ward 1, Precinct 1",88,15,136,0
210752002001,"City of Benton Harbor, Ward 2, Precinct 2",37,12,56,0
210752003001,"City of Benton Harbor, Ward 3, Precinct 3",83,17,155,0
210752004001,"City of Benton Harbor, Ward 4, Precinct 4",72,11,79,0
211058000001,"City of Bridgman, Precinct 1",156,20,129,0
211140000001,"City of Buchanan, Precinct 1",138,5,84,0
211140000002,"City of Buchanan, Precinct 2",96,12,73,0
211732000001,"City of Coloma, Precinct 1",71,5,56,0
215722000001,"City of New Buffalo, Precinct 1",132,15,151,0
215776001001,"City of Niles, Ward 1, Precinct 1",94,15,41,0
215776002002,"City of Niles, Ward 2, Precinct 2",120,21,104,0
215776003003,"City of Niles, Ward 3, Precinct 3",106,13,73,2
215776004004,"City of Niles, Ward 4, Precinct 4",200,15,113,0
217096000001,"City of St. Joseph, Precinct 1",362,28,224,0
217096000002,"City of St. Joseph, Precinct 2",386,22,209,0
217096000003,"City of St. Joseph, Precinct 3",290,18,135,0
218450000001,"City of Watervliet, Precinct 1",98,11,45,0
210484000001,"Bainbridge Township, Precinct 1",98,7,95,0
210552000001,"Baroda Township, Precinct 1",135,18,93,0
210740000001,"Benton Charter Township, Precinct 1",112,15,147,1
210740000002,"Benton Charter Township, Precinct 2",59,13,101,0
210740000003,"Benton Charter Township, Precinct 3",101,16,101,1
210740000004,"Benton Charter Township, Precinct 4",124,18,121,2
210740000005,"Benton Charter Township, Precinct 5",83,22,140,0
210740000006,"Benton Charter Township, Precinct 6",116,35,154,1
210782000001,"Berrien Township, Precinct 1",138,13,115,1
210782000002,"Berrien Township, Precinct 2",87,8,69,0
210792000001,"Bertrand Charter Township, Precinct 1",134,19,124,0
211142000001,"Buchanan Charter Township, Precinct 1",154,39,135,0
211548000001,"Chikaming Township, Precinct 1",361,21,394,0
211734000001,"Coloma Charter Township, Precinct 1",231,38,169,2
213132000001,"Galien Township, Precinct 1",89,21,46,0
213586000001,"Hagar Township, Precinct 1",183,13,164,0
214426000001,"Lake Charter Township, Precinct 1",192,24,145,0
214760000001,"Lincoln Charter Township, Precinct 1",248,29,189,1
214760000002,"Lincoln Charter Township, Precinct 2",234,30,169,0
214760000003,"Lincoln Charter Township, Precinct 3",233,35,192,0
214760000004,"Lincoln Charter Township, Precinct 4",188,34,100,0
214760000005,"Lincoln Charter Township, Precinct 5",186,24,139,0
215723000001,"New Buffalo Township, Precinct 1",249,22,224,0
215778000001,"Niles Charter Township, Precinct 1",248,54,255,0
215778000002,"Niles Charter Township, Precinct 2",201,33,181,0
215778000003,"Niles Charter Township, Precinct 3",112,25,103,0
216118000001,"Oronoko Charter Township, Precinct 1",178,5,115,0
216118000002,"Oronoko Charter Township, Precinct 2",235,18,166,1
216448000001,"Pipestone Township, Precinct 1",74,7,62,0
217010000001,"Royalton Township, Precinct 1",343,24,247,0
217444000001,"Sodus Township, Precinct 1",83,11,87,0
217098000001,"St. Joseph Charter Township, Precinct 1",303,42,292,0
217098000002,"St. Joseph Charter Township, Precinct 2",202,27,176,0
217098000003,"St. Joseph Charter Township, Precinct 3",176,9,145,0
217098000004,"St. Joseph Charter Township, Precinct 4",322,38,226,0
217974000001,"Three Oaks Township, Precinct 1",194,24,126,0
218452000001,"Watervliet Charter Township, Precinct 1",98,11,116,0
218512000001,"Weesaw Township, Precinct 1",104,17,64,0
