id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
210752001001,"City of Benton Harbor, Ward 1, Precinct 1",2,5,3,0,0
210752002001,"City of Benton Harbor, Ward 2, Precinct 2",3,1,2,0,1
210752003001,"City of Benton Harbor, Ward 3, Precinct 3",0,4,0,2,0
210752004001,"City of Benton Harbor, Ward 4, Precinct 4",0,3,0,0,0
211058000001,"City of Bridgman, Precinct 1",6,67,43,1,1
211140000001,"City of Buchanan, Precinct 1",13,84,65,2,0
211140000002,"City of Buchanan, Precinct 2",12,66,57,3,1
211732000001,"City of Coloma, Precinct 1",28,75,65,23,0
215722000001,"City of New Buffalo, Precinct 1",13,66,21,3,0
215776001001,"City of Niles, Ward 1, Precinct 1",3,26,20,1,0
215776002002,"City of Niles, Ward 2, Precinct 2",5,36,22,2,0
215776003003,"City of Niles, Ward 3, Precinct 3",8,36,25,1,0
215776004004,"City of Niles, Ward 4, Precinct 4",13,85,41,1,0
217096000001,"City of St. Joseph, Precinct 1",13,97,36,7,0
217096000002,"City of St. Joseph, Precinct 2",16,81,55,5,0
217096000003,"City of St. Joseph, Precinct 3",12,77,19,10,1
218450000001,"City of Watervliet, Precinct 1",18,61,52,20,0
210484000001,"Bainbridge Township, Precinct 1",46,233,125,58,0
210552000001,"Baroda Township, Precinct 1",13,148,97,4,0
210740000001,"Benton Charter Township, Precinct 1",8,36,16,7,0
210740000002,"Benton Charter Township, Precinct 2",4,15,5,1,0
210740000003,"Benton Charter Township, Precinct 3",1,21,9,1,0
210740000004,"Benton Charter Township, Precinct 4",6,63,33,4,1
210740000005,"Benton Charter Township, Precinct 5",3,23,17,8,0
210740000006,"Benton Charter Township, Precinct 6",2,3,5,0,0
210782000001,"Berrien Township, Precinct 1",8,103,37,2,0
210782000002,"Berrien Township, Precinct 2",5,101,47,2,0
210792000001,"Bertrand Charter Township, Precinct 1",13,99,53,1,1
211142000001,"Buchanan Charter Township, Precinct 1",12,144,78,1,1
211548000001,"Chikaming Township, Precinct 1",11,109,39,3,0
211734000001,"Coloma Charter Township, Precinct 1",35,229,112,18,0
213132000001,"Galien Township, Precinct 1",15,78,41,6,0
213586000001,"Hagar Township, Precinct 1",22,143,88,16,0
214426000001,"Lake Charter Township, Precinct 1",45,297,125,11,0
214760000001,"Lincoln Charter Township, Precinct 1",17,164,73,13,0
214760000002,"Lincoln Charter Township, Precinct 2",29,176,57,14,0
214760000003,"Lincoln Charter Township, Precinct 3",13,126,37,1,0
214760000004,"Lincoln Charter Township, Precinct 4",8,126,52,7,0
214760000005,"Lincoln Charter Township, Precinct 5",10,124,54,1,0
215723000001,"New Buffalo Township, Precinct 1",4,79,16,2,0
215778000001,"Niles Charter Township, Precinct 1",18,147,54,4,1
215778000002,"Niles Charter Township, Precinct 2",16,122,46,3,2
215778000003,"Niles Charter Township, Precinct 3",6,52,23,0,0
216118000001,"Oronoko Charter Township, Precinct 1",9,107,48,5,0
216118000002,"Oronoko Charter Township, Precinct 2",10,52,19,2,1
216448000001,"Pipestone Township, Precinct 1",32,167,86,24,2
217010000001,"Royalton Township, Precinct 1",22,234,123,15,0
217444000001,"Sodus Township, Precinct 1",30,140,74,32,0
217098000001,"St. Joseph Charter Township, Precinct 1",9,61,42,6,0
217098000002,"St. Joseph Charter Township, Precinct 2",15,102,44,4,0
217098000003,"St. Joseph Charter Township, Precinct 3",9,78,36,7,0
217098000004,"St. Joseph Charter Township, Precinct 4",9,116,69,15,0
217974000001,"Three Oaks Township, Precinct 1",14,80,37,0,1
218452000001,"Watervliet Charter Township, Precinct 1",29,201,109,30,0
218512000001,"Weesaw Township, Precinct 1",29,120,76,5,0
