id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
210752001001,"City of Benton Harbor, Ward 1, Precinct 1",2,7,3,1,0
210752002001,"City of Benton Harbor, Ward 2, Precinct 2",3,2,2,0,1
210752003001,"City of Benton Harbor, Ward 3, Precinct 3",0,4,2,3,0
210752004001,"City of Benton Harbor, Ward 4, Precinct 4",0,5,3,0,0
211058000001,"City of Bridgman, Precinct 1",34,157,76,10,1
211140000001,"City of Buchanan, Precinct 1",13,87,65,2,0
211140000002,"City of Buchanan, Precinct 2",12,69,57,3,1
211732000001,"City of Coloma, Precinct 1",28,77,66,24,0
215722000001,"City of New Buffalo, Precinct 1",13,68,21,3,0
215776001001,"City of Niles, Ward 1, Precinct 1",12,57,34,1,0
215776002002,"City of Niles, Ward 2, Precinct 2",19,68,52,3,0
215776003003,"City of Niles, Ward 3, Precinct 3",14,58,33,5,0
215776004004,"City of Niles, Ward 4, Precinct 4",35,131,61,5,0
217096000001,"City of St. Joseph, Precinct 1",43,225,71,22,0
217096000002,"City of St. Joseph, Precinct 2",30,139,79,29,0
217096000003,"City of St. Joseph, Precinct 3",34,126,46,17,1
218450000001,"City of Watervliet, Precinct 1",18,61,52,20,0
210484000001,"Bainbridge Township, Precinct 1",52,264,134,60,0
210552000001,"Baroda Township, Precinct 1",31,244,155,16,0
210740000001,"Benton Charter Township, Precinct 1",16,92,47,23,1
210740000002,"Benton Charter Township, Precinct 2",7,21,10,6,0
210740000003,"Benton Charter Township, Precinct 3",6,47,19,7,0
210740000004,"Benton Charter Township, Precinct 4",15,98,43,7,1
210740000005,"Benton Charter Township, Precinct 5",18,46,35,16,0
210740000006,"Benton Charter Township, Precinct 6",11,14,14,1,0
210782000001,"Berrien Township, Precinct 1",32,206,73,7,0
210782000002,"Berrien Township, Precinct 2",28,161,77,5,1
210792000001,"Bertrand Charter Township, Precinct 1",48,207,92,7,1
211142000001,"Buchanan Charter Township, Precinct 1",60,279,161,12,1
211548000001,"Chikaming Township, Precinct 1",32,233,89,8,0
211734000001,"Coloma Charter Township, Precinct 1",71,389,208,49,2
213132000001,"Galien Township, Precinct 1",15,79,41,6,0
213586000001,"Hagar Township, Precinct 1",48,214,137,36,1
214426000001,"Lake Charter Township, Precinct 1",46,310,131,14,0
214760000001,"Lincoln Charter Township, Precinct 1",49,315,156,54,1
214760000002,"Lincoln Charter Township, Precinct 2",59,319,114,37,0
214760000003,"Lincoln Charter Township, Precinct 3",41,248,98,19,0
214760000004,"Lincoln Charter Township, Precinct 4",30,233,101,23,0
214760000005,"Lincoln Charter Township, Precinct 5",34,253,120,18,1
215723000001,"New Buffalo Township, Precinct 1",14,138,37,5,0
215778000001,"Niles Charter Township, Precinct 1",90,319,145,10,2
215778000002,"Niles Charter Township, Precinct 2",42,242,107,9,2
215778000003,"Niles Charter Township, Precinct 3",19,122,99,4,0
216118000001,"Oronoko Charter Township, Precinct 1",26,244,110,19,0
216118000002,"Oronoko Charter Township, Precinct 2",37,103,52,5,3
216448000001,"Pipestone Township, Precinct 1",33,167,88,25,2
217010000001,"Royalton Township, Precinct 1",56,458,257,47,0
217444000001,"Sodus Township, Precinct 1",32,144,74,32,0
217098000001,"St. Joseph Charter Township, Precinct 1",32,140,90,19,0
217098000002,"St. Joseph Charter Township, Precinct 2",34,207,80,18,0
217098000003,"St. Joseph Charter Township, Precinct 3",29,180,83,26,0
217098000004,"St. Joseph Charter Township, Precinct 4",41,285,131,54,0
217974000001,"Three Oaks Township, Precinct 1",37,141,73,3,1
218452000001,"Watervliet Charter Township, Precinct 1",29,203,109,30,0
218512000001,"Weesaw Township, Precinct 1",29,123,78,5,0
