id,name,ballots,registered,turnout
735602000001,"City of Mt. Pleasant, Precinct 1",1299.0,3997,32.5
735602000002,"City of Mt. Pleasant, Precinct 2",1543.0,4324,35.68
735602000003,"City of Mt. Pleasant, Precinct 3",776.0,2553,30.4
731114000001,"Broomfield Township, Precinct 1",474.0,1420,33.38
731558000001,"Chippewa Township, Precinct 1",486.0,2246,21.64
731558000002,"Chippewa Township, Precinct 2",325.0,1215,26.75
731688000001,"Coe Township, Precinct 1",720.0,2263,31.82
731706000001,"Coldwater Township, Precinct 1",182.0,631,28.84
732114000001,"Deerfield Township, Precinct 1",631.0,1657,38.08
732114000002,"Deerfield Township, Precinct 2",299.0,1000,29.9
732168000001,"Denver Township, Precinct 1",236.0,916,25.76
733068000001,"Fremont Township, Precinct 1",308.0,1062,29.0
733220000001,"Gilmore Township, Precinct 1",359.0,1106,32.46
734116000001,"Isabella Township, Precinct 1",487.0,1745,27.91
734766000001,"Lincoln Township, Precinct 1",535.0,1672,32.0
735936000001,"Nottawa Township, Precinct 1",562.0,1739,32.32
736930000001,"Rolland Township, Precinct 1",275.0,964,28.53
737320000001,"Sherman Township, Precinct 1",443.0,1431,30.96
737320000002,"Sherman Township, Precinct 2",386.0,1104,34.96
738134000001,"Union Charter Township, Precinct 1",1358.0,4354,31.19
738134000002,"Union Charter Township, Precinct 2",743.0,3638,20.42
738200000001,"Vernon Township, Precinct 1",345.0,1036,33.3
738804000001,"Wise Township, Precinct 1",285.0,939,30.35
