id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
735602000001,"City of Mt. Pleasant, Precinct 1",643,45,267,1
735602000002,"City of Mt. Pleasant, Precinct 2",590,71,383,1
735602000003,"City of Mt. Pleasant, Precinct 3",381,22,191,0
731114000001,"Broomfield Township, Precinct 1",91,5,105,0
731558000001,"Chippewa Township, Precinct 1",123,19,114,0
731558000002,"Chippewa Township, Precinct 2",88,3,77,0
731688000001,"Coe Township, Precinct 1",182,18,170,0
731706000001,"Coldwater Township, Precinct 1",26,4,44,0
732114000001,"Deerfield Township, Precinct 1",184,13,133,0
732114000002,"Deerfield Township, Precinct 2",59,4,68,0
732168000001,"Denver Township, Precinct 1",42,8,58,0
733068000001,"Fremont Township, Precinct 1",60,3,54,0
733220000001,"Gilmore Township, Precinct 1",40,11,66,0
734116000001,"Isabella Township, Precinct 1",120,15,128,0
734766000001,"Lincoln Township, Precinct 1",104,3,121,0
735936000001,"Nottawa Township, Precinct 1",100,15,110,0
736930000001,"Rolland Township, Precinct 1",42,12,71,0
737320000001,"Sherman Township, Precinct 1",82,11,90,0
737320000002,"Sherman Township, Precinct 2",76,17,75,0
738134000001,"Union Charter Township, Precinct 1",478,41,314,1
738134000002,"Union Charter Township, Precinct 2",293,11,183,2
738200000001,"Vernon Township, Precinct 1",61,9,78,1
738804000001,"Wise Township, Precinct 1",31,11,53,0
