id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
412636000001,"City of Escanaba, Precinct 1",38,89,55,3,1
412636000002,"City of Escanaba, Precinct 2",21,109,99,2,0
412636000003,"City of Escanaba, Precinct 3",23,87,82,3,2
412636000004,"City of Escanaba, Precinct 4",17,48,45,3,2
413230000001,"City of Gladstone, Precinct 1",28,70,59,4,0
413230000002,"City of Gladstone, Precinct 2",28,116,80,5,0
410490000001,"Baldwin Township, Precinct 1",18,65,72,5,1
410542000001,"Bark River Township, Precinct 1",34,122,123,4,0
410604000001,"Bay de Noc Township, Precinct 1",7,37,26,5,0
410998000001,"Brampton Township, Precinct 1",29,111,67,4,0
411828000001,"Cornell Township, Precinct 1",10,46,37,1,0
412614000001,"Ensign Township, Precinct 1",22,75,73,8,0
412638000001,"Escanaba Township, Precinct 1",42,136,111,2,3
412638000002,"Escanaba Township, Precinct 2",17,70,65,2,0
412696000001,"Fairbanks Township, Precinct 1",11,31,34,0,1
412938000001,"Ford River Township, Precinct 1",32,90,104,2,1
413140000001,"Garden Township, Precinct 1",12,60,61,0,1
415126000001,"Maple Ridge Township, Precinct 1",21,50,80,5,3
415222000001,"Masonville Township, Precinct 1",21,152,123,5,1
415650000001,"Nahma Township, Precinct 1",17,42,41,3,0
418524000001,"Wells Township, Precinct 1",40,237,190,5,1
