id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
412636000001,"City of Escanaba, Precinct 1",103,18,57,0
412636000002,"City of Escanaba, Precinct 2",119,35,134,0
412636000003,"City of Escanaba, Precinct 3",110,20,136,0
412636000004,"City of Escanaba, Precinct 4",52,14,63,0
413230000001,"City of Gladstone, Precinct 1",70,24,89,0
413230000002,"City of Gladstone, Precinct 2",62,20,100,0
410490000001,"Baldwin Township, Precinct 1",0,0,0,0
410542000001,"Bark River Township, Precinct 1",0,0,0,0
410604000001,"Bay de Noc Township, Precinct 1",0,0,0,0
410998000001,"Brampton Township, Precinct 1",0,0,0,0
411828000001,"Cornell Township, Precinct 1",0,0,0,0
412614000001,"Ensign Township, Precinct 1",0,0,0,0
412638000001,"Escanaba Township, Precinct 1",70,14,72,0
412638000002,"Escanaba Township, Precinct 2",38,15,47,0
412696000001,"Fairbanks Township, Precinct 1",0,0,0,0
412938000001,"Ford River Township, Precinct 1",66,19,65,0
413140000001,"Garden Township, Precinct 1",0,0,0,0
415126000001,"Maple Ridge Township, Precinct 1",0,0,0,0
415222000001,"Masonville Township, Precinct 1",0,0,0,0
415650000001,"Nahma Township, Precinct 1",0,0,0,0
418524000001,"Wells Township, Precinct 1",118,26,186,0
