id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
1491194000001,"Burr Oak Township, Precinct 1",48,124,121,7,0
1491737000001,"Colon Township, Precinct 1",29,191,184,12,1
1491786000001,"Constantine Township, Precinct 1",24,123,92,4,1
1491786000002,"Constantine Township, Precinct 2",15,56,57,2,0
1492692000001,"Fabius Township, Precinct 1",82,239,187,27,0
1492754000001,"Fawn River Township, Precinct 1",19,80,60,4,0
1492906000001,"Florence Township, Precinct 1",12,71,71,3,0
1492914000001,"Flowerfield Township, Precinct 1",30,131,84,12,0
1494702000001,"Leonidas Township, Precinct 1",22,65,68,6,0
1494906000001,"Lockport Township, Precinct 1",23,119,93,3,0
1495300000001,"Mendon Township, Precinct 1",56,206,148,9,1
1495578000001,"Mottville Township, Precinct 1",20,79,67,2,3
1495940000001,"Nottawa Township, Precinct 1",28,122,103,2,1
1496248000001,"Park Township, Precinct 1",41,178,135,8,1
1497330000001,"Sherman Township, Precinct 1",48,255,194,8,2
1497698000001,"Sturgis Township, Precinct 1",23,95,96,7,0
1498694000001,"White Pigeon Township, Precinct 1",27,136,105,3,0
1497696000001,"City of Sturgis, Precinct 1",13,70,77,2,3
1497696000002,"City of Sturgis, Precinct 2",4,31,26,0,0
1497696000003,"City of Sturgis, Precinct 3",7,36,23,1,0
1497696000004,"City of Sturgis, Precinct 4",13,44,58,2,1
1497976000001,"City of Three Rivers, Precinct 1",10,88,66,6,0
1497976000002,"City of Three Rivers, Precinct 2",11,61,58,3,0
