id,name,ballots,registered,turnout
1491194000001,"Burr Oak Township, Precinct 1",485.0,0,0.0
1491737000001,"Colon Township, Precinct 1",655.0,0,0.0
1491786000001,"Constantine Township, Precinct 1",437.0,0,0.0
1491786000002,"Constantine Township, Precinct 2",230.0,0,0.0
1492692000001,"Fabius Township, Precinct 1",925.0,0,0.0
1492754000001,"Fawn River Township, Precinct 1",259.0,0,0.0
1492906000001,"Florence Township, Precinct 1",242.0,0,0.0
1492914000001,"Flowerfield Township, Precinct 1",428.0,0,0.0
1494702000001,"Leonidas Township, Precinct 1",248.0,0,0.0
1494906000001,"Lockport Township, Precinct 1",915.0,0,0.0
1495300000001,"Mendon Township, Precinct 1",722.0,0,0.0
1495578000001,"Mottville Township, Precinct 1",257.0,0,0.0
1495940000001,"Nottawa Township, Precinct 1",809.0,0,0.0
1496248000001,"Park Township, Precinct 1",624.0,0,0.0
1497330000001,"Sherman Township, Precinct 1",836.0,0,0.0
1497698000001,"Sturgis Township, Precinct 1",354.0,0,0.0
1498694000001,"White Pigeon Township, Precinct 1",797.0,0,0.0
1497696000001,"City of Sturgis, Precinct 1",563.0,0,0.0
1497696000002,"City of Sturgis, Precinct 2",205.0,0,0.0
1497696000003,"City of Sturgis, Precinct 3",212.0,0,0.0
1497696000004,"City of Sturgis, Precinct 4",399.0,0,0.0
1497976000001,"City of Three Rivers, Precinct 1",696.0,0,0.0
1497976000002,"City of Three Rivers, Precinct 2",609.0,0,0.0
