id,name,Mike Rogers,Write-in
1154970000001,"City of Luna Pier, Precinct 1",115,0
1155502000001,"City of Monroe, Precinct 1",191,0
1155502000002,"City of Monroe, Precinct 2",135,1
,"City of Monroe, Precinct 3N",77,0
,"City of Monroe, Precinct 3S",51,0
1155502000004,"City of Monroe, Precinct 4",286,1
1155502000005,"City of Monroe, Precinct 5",305,2
1155502000006,"City of Monroe, Precinct 6",272,0
1156380000001,"City of Petersburg, Precinct 1",90,0
1150368000001,"Ash Township, Precinct 1",286,3
1150368000002,"Ash Township, Precinct 2",447,0
1150368000003,"Ash Township, Precinct 3",327,0
1150674000001,"Bedford Township, Precinct 1",118,1
1150674000002,"Bedford Township, Precinct 2",241,2
1150674000003,"Bedford Township, Precinct 3",211,2
1150674000004,"Bedford Township, Precinct 4",269,1
1150674000005,"Bedford Township, Precinct 5",193,0
1150674000006,"Bedford Township, Precinct 6",290,0
1150674000007,"Bedford Township, Precinct 7",240,0
1150674000008,"Bedford Township, Precinct 8",291,0
1150674000009,"Bedford Township, Precinct 9",174,1
1150674000010,"Bedford Township, Precinct 10",146,0
1150674000011,"Bedford Township, Precinct 11",263,1
1150674000012,"Bedford Township, Precinct 12",211,0
1150674000013,"Bedford Township, Precinct 13",226,0
1150674000014,"Bedford Township, Precinct 14",129,0
1150772000001,"Berlin Township, Precinct 1",223,0
1150772000002,"Berlin Township, Precinct 2",345,0
1150772000003,"Berlin Township, Precinct 3",246,1
1150772000004,"Berlin Township, Precinct 4",346,0
1152340000001,"Dundee Township, Precinct 1",136,0
1152340000002,"Dundee Township, Precinct 2",245,0
1152340000003,"Dundee Township, Precinct 3",329,2
1152632000001,"Erie Township, Precinct 1",457,2
1152688000001,"Exeter Township, Precinct 1",267,0
1152688000002,"Exeter Township, Precinct 2",270,1
1153082000001,"Frenchtown Township, Precinct 1",150,0
1153082000002,"Frenchtown Township, Precinct 2",184,0
1153082000003,"Frenchtown Township, Precinct 3",265,0
1153082000004,"Frenchtown Township, Precinct 4",271,1
1153082000005,"Frenchtown Township, Precinct 5",136,0
1153082000006,"Frenchtown Township, Precinct 6",290,1
1153082000007,"Frenchtown Township, Precinct 7",361,2
1153082000008,"Frenchtown Township, Precinct 8",224,1
1153082000009,"Frenchtown Township, Precinct 9",178,0
1154026000001,"Ida Township, Precinct 1",326,0
1154026000002,"Ida Township, Precinct 2",277,0
1154626000001,"La Salle Township, Precinct 1",276,0
1154626000002,"La Salle Township, Precinct 2",350,3
1154918000001,"London Township, Precinct 1",346,2
1155390000001,"Milan Township, Precinct 1",197,1
1155504000001,"Monroe Charter Township, Precinct 1",169,0
1155504000002,"Monroe Charter Township, Precinct 2",90,1
1155504000003,"Monroe Charter Township, Precinct 3",186,0
1155504000004,"Monroe Charter Township, Precinct 4",229,0
1155504000005,"Monroe Charter Township, Precinct 5",399,0
1155504000006,"Monroe Charter Township, Precinct 6",280,0
1156690000001,"Raisinville Township, Precinct 1",472,0
1156690000002,"Raisinville Township, Precinct 2",392,2
1157714000001,"Summerfield Township, Precinct 1",361,1
1158674000001,"Whiteford Township, Precinct 1",251,2
1158674000002,"Whiteford Township, Precinct 2",262,2
